% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 28 2026, 13:19
% Table:              Tabla 10 - Valor propio 1
% a (nm)                                          lambda                                            Energía propia (eV)                               Probabilidad total (1)
8.499999999999998                                 0.09481259318599887                               0.09481259318599887                               1.000000000000001
8.499999999999998                                 0.09481259377046278                               0.09481259377046279                               1.000000000000001
8.499999999999998                                 0.10279181895677347                               0.10279181895677349                               0.9999999999999992
8.499999999999998                                 0.10279182040394842                               0.10279182040394842                               0.9999999999999981
8.499999999999998                                 0.11302423811066634                               0.11302423811066634                               0.9999999999999996
8.499999999999998                                 0.11302423872973175                               0.11302423872973176                               0.9999999999999997
8.499999999999998                                 0.12181992481777135                               0.12181992481777135                               1.0000000000000002
8.499999999999998                                 0.12549196262261317                               0.1254919626226132                                1
8.499999999999998                                 0.1254919643755501                                0.12549196437555013                               0.9999999999999998
8.499999999999998                                 0.12778898358985796                               0.12778898358985796                               1.000000000000003
8.499999999999998                                 0.1277889869087531                                0.1277889869087531                                1.0000000000000002
8.499999999999998                                 0.14017375689911168                               0.14017375689911168                               1.0000000000000004
8.499999999999998                                 0.1401737575140762                                0.1401737575140762                                0.9999999999999994
8.499999999999998                                 0.14519059511115587                               0.14519059511115587                               1
8.499999999999998                                 0.14519059934959022                               0.14519059934959022                               1.0000000000000013
8.499999999999998                                 0.1570452267876192                                0.15704522678761923                               1
8.499999999999998                                 0.1570452287077333                                0.1570452287077333                                0.9999999999999988
8.499999999999998                                 0.17327743888550104                               0.17327743888550104                               0.9999999999999998
8.499999999999998                                 0.17327743918121252                               0.17327743918121252                               1.0000000000000027
8.499999999999998                                 0.17607894301532567                               0.17607894301532567                               0.9999999999999966
8.499999999999998                                 0.1760789443845426                                0.17607894438454263                               1.0000000000000004
8.499999999999998                                 0.19724441207309595                               0.19724441207309598                               0.9999999999999982
8.499999999999998                                 0.197244413473466                                 0.19724441347346602                               0.9999999999999992
8.499999999999998                                 0.21117732966744596                               0.21117732966744598                               1.000000000000001
8.499999999999998                                 0.21117734054156367                               0.2111773405415637                                0.9999999999999991
8.75                                              0.08452424033585533                               0.08452424033585533                               1
8.75                                              0.08566940030060853                               0.08566940030060853                               0.9999999999999989
8.75                                              0.08566940102028231                               0.08566940102028231                               1.0000000000000027
8.75                                              0.08910160888794158                               0.08910160888794158                               0.9999999999999993
8.75                                              0.08910161082497928                               0.08910161082497928                               0.9999999999999992
8.75                                              0.09481285090924926                               0.09481285090924928                               0.9999999999999994
8.75                                              0.09481285149369792                               0.09481285149369792                               1
8.75                                              0.10279190956522807                               0.10279190956522807                               1.0000000000000007
8.75                                              0.10279191101239811                               0.10279191101239812                               1.0000000000000018
8.75                                              0.11302426842084094                               0.11302426842084094                               1.0000000000000009
8.75                                              0.1130242690398801                                0.11302426903988011                               0.9999999999999999
8.75                                              0.12549197245888172                               0.12549197245888172                               1.0000000000000009
8.75                                              0.12549197421182393                               0.12549197421182393                               0.9999999999999997
8.75                                              0.1303720853707668                                0.1303720853707668                                1.0000000000000024
8.75                                              0.13619789381017766                               0.1361978938101777                                1.0000000000000009
8.75                                              0.13619789765354837                               0.1361978976535484                                0.9999999999999987
8.75                                              0.14017376001672532                               0.14017376001672532                               1.0000000000000022
8.75                                              0.14017376063166614                               0.14017376063166614                               1.0000000000000009
8.75                                              0.15316845378290694                               0.15316845378290694                               0.9999999999999978
8.75                                              0.15316845393430778                               0.15316845393430778                               1.000000000000003
8.75                                              0.1570452277549983                                0.1570452277549983                                0.9999999999999976
8.75                                              0.15704522967515844                               0.15704522967515844                               1
8.75                                              0.17607894330947568                               0.1760789433094757                                0.9999999999999992
8.75                                              0.17607894467871038                               0.17607894467871038                               1.0000000000000013
8.75                                              0.1805637611102414                                0.1805637611102414                                1.0000000000000009
8.75                                              0.18056376387868184                               0.18056376387868187                               1
8.75                                              0.1972444121605635                                0.19724441216056351                               1.0000000000000009
8.75                                              0.19724441356117384                               0.19724441356117384                               0.9999999999999997
8.75                                              0.21754482524222413                               0.21754482524222413                               0.9999999999999987
8.75                                              0.21754484824707165                               0.21754484824707165                               1.0000000000000022
9                                                 0.08452562799973548                               0.08452562799973548                               0.9999999999999997
