% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 19:30
% Table:              Tabla 9 - Valor propio 2
% n                                               lambda                                            Energía propia (eV)                               Probabilidad total (1)
2.075                                             0.17607889628998274                               0.17607889628998274                               0.9999999999999997
2.075                                             0.17607889675374763                               0.17607889675374763                               1
2.075                                             0.19080201592022153                               0.19080201592022153                               1.000000000000001
2.075                                             0.1908020433103342                                0.1908020433103342                                0.9999999999999998
2.075                                             0.19724434965878973                               0.19724434965878973                               1.0000000000000016
2.075                                             0.19724435113273908                               0.1972443511327391                                0.9999999999999966
2.075                                             0.22050778169022914                               0.22050778169022914                               1.0000000000000007
2.075                                             0.22050778208120148                               0.2205077820812015                                1
2.1                                               0.08452600655405851                               0.08452600655405852                               0.9999999999999999
2.1                                               0.08567080563774587                               0.08567080563774587                               0.9999999999999998
2.1                                               0.08567080611228922                               0.08567080611228922                               1.0000000000000004
2.1                                               0.08910229630311081                               0.08910229630311081                               0.9999999999999996
2.1                                               0.08910245826140402                               0.08910245826140402                               1.0000000000000029
2.1                                               0.09481317963922385                               0.09481317963922387                               1.0000000000000007
2.1                                               0.0948131799919154                                0.0948131799919154                                1.0000000000000018
2.1                                               0.10279202495890868                               0.10279202495890868                               0.9999999999999982
2.1                                               0.10279202826897589                               0.10279202826897589                               1.000000000000002
2.1                                               0.11302429633912218                               0.11302429633912218                               1.0000000000000007
2.1                                               0.11302429648851844                               0.11302429648851846                               1.0000000000000024
2.1                                               0.12549196462075418                               0.12549196462075418                               1.0000000000000013
2.1                                               0.12549196531838866                               0.12549196531838866                               0.9999999999999993
2.1                                               0.1401737350465309                                0.1401737350465309                                1.0000000000000007
2.1                                               0.14017373552605292                               0.14017373552605292                               0.9999999999999988
2.1                                               0.14283441306706585                               0.14283441306706585                               0.9999999999999999
2.1                                               0.14847692276451396                               0.14847692276451396                               1
2.1                                               0.1484769262620091                                0.1484769262620091                                0.9999999999999997
2.1                                               0.1570451922896494                                0.15704519228964942                               1.0000000000000004
2.1                                               0.15704519296781927                               0.15704519296781927                               0.9999999999999973
2.1                                               0.1635978994444297                                0.1635978994444297                                1.000000000000001
2.1                                               0.16632191558156956                               0.16632191558156956                               1.0000000000000009
2.1                                               0.17607889634396762                               0.17607889634396762                               1.0000000000000004
2.1                                               0.17607889680770097                               0.17607889680770097                               1.0000000000000002
2.1                                               0.19151068068042337                               0.1915106806804234                                0.9999999999999991
2.1                                               0.19151068477809222                               0.19151068477809222                               0.9999999999999989
2.1                                               0.19724434967700172                               0.19724434967700172                               1.0000000000000009
2.1                                               0.19724435115104694                               0.19724435115104694                               1.0000000000000016
2.1                                               0.22050778169641655                               0.22050778169641658                               0.9999999999999997
2.1                                               0.2205077820873289                                0.2205077820873289                                1.0000000000000004
2.125                                             0.08452609502995406                               0.08452609502995408                               1.000000000000001
2.125                                             0.08567087818635258                               0.08567087818635258                               1.0000000000000018
2.125                                             0.08567087866088809                               0.08567087866088809                               1.0000000000000013
2.125                                             0.08910232020626181                               0.08910232020626181                               1.0000000000000004
2.125                                             0.08910251955297196                               0.08910251955297196                               0.9999999999999984
2.125                                             0.09481319976644112                               0.09481319976644112                               0.9999999999999977
2.125                                             0.09481320011910233                               0.09481320011910233                               0.9999999999999981
2.125                                             0.10279203294410584                               0.10279203294410585                               1.0000000000000002
2.125                                             0.10279203707585982                               0.10279203707585984                               1
2.125                                             0.11302429961321073                               0.11302429961321073                               0.9999999999999991
2.125                                             0.11302429976260424                               0.11302429976260424                               1.0000000000000018
2.125                                             0.1254919658509797                                0.1254919658509797                                0.9999999999999999
2.125                                             0.12549196654635122                               0.12549196654635122                               0.9999999999999974
2.125                                             0.1401737354938331                                0.1401737354938331                                1
2.125                                             0.140173735973351                                 0.140173735973351                                 0.9999999999999976
2.125                                             0.14358080479175073                               0.14358080479175073                               1.0000000000000007
2.125                                             0.1492065585481605                                0.1492065585481605                                0.9999999999999991
2.125                                             0.14920656242913832                               0.14920656242913835                               1.0000000000000027
2.125                                             0.15704519244833964                               0.15704519244833964                               1.0000000000000002
2.125                                             0.15704519312583864                               0.15704519312583867                               0.9999999999999991
2.125                                             0.16398702441082255                               0.16398702441082255                               1.0000000000000016
2.125                                             0.16738558895465694                               0.16738558895465694                               1.0000000000000018
2.125                                             0.17607889639833202                               0.17607889639833205                               0.9999999999999997
2.125                                             0.17607889686206518                               0.17607889686206518                               0.9999999999999964
2.125                                             0.19221184488201087                               0.19221184488201087                               1.0000000000000029
2.125                                             0.19221185081189573                               0.19221185081189576                               0.9999999999999998
2.125                                             0.19724434969516225                               0.19724434969516227                               1.0000000000000009
2.125                                             0.19724435116922104                               0.19724435116922104                               0.9999999999999989
2.125                                             0.220507781702317                                 0.22050778170231702                               1.0000000000000009
2.125                                             0.2205077820932292                                0.2205077820932292                                1.0000000000000018
2.1500000000000004                                0.08452617993438108                               0.08452617993438108                               1.0000000000000004
2.1500000000000004                                0.0856709479804272                                0.08567094798042721                               0.9999999999999991
2.1500000000000004                                0.08567094845504197                               0.08567094845504199                               0.9999999999999997
2.1500000000000004                                0.08910234325719255                               0.08910234325719255                               1
2.1500000000000004                                0.08910257893719079                               0.0891025789371908                                0.9999999999999997
2.1500000000000004                                0.09481321936783392                               0.09481321936783393                               1.0000000000000022
2.1500000000000004                                0.09481321972052072                               0.09481321972052072                               0.9999999999999989
2.1500000000000004                                0.10279204076356556                               0.10279204076356556                               0.9999999999999982
2.1500000000000004                                0.1027920457102426                                0.10279204571024261                               0.9999999999999983
2.1500000000000004                                0.11302430284212665                               0.11302430284212665                               1.0000000000000007
2.1500000000000004                                0.11302430299154193                               0.11302430299154193                               1.0000000000000002
2.1500000000000004                                0.1254919670727475                                0.1254919670727475                                1.0000000000000018
2.1500000000000004                                0.12549196776694152                               0.12549196776694152                               0.9999999999999989
2.1500000000000004                                0.1401737359416409                                0.1401737359416409                                1.0000000000000022
2.1500000000000004                                0.14017373642114994                               0.14017373642114994                               0.9999999999999992
2.1500000000000004                                0.14430767756391372                               0.14430767756391372                               1.000000000000001
2.1500000000000004                                0.1499153475270612                                0.1499153475270612                                0.9999999999999998
2.1500000000000004                                0.1499153506450983                                0.1499153506450983                                0.9999999999999991
2.1500000000000004                                0.1570451926081089                                0.1570451926081089                                1.0000000000000002
2.1500000000000004                                0.1570451932850547                                0.1570451932850547                                1.0000000000000007
2.1500000000000004                                0.16436356644358252                               0.16436356644358252                               0.9999999999999993
2.1500000000000004                                0.16843334022172546                               0.16843334022172546                               0.9999999999999999
2.1500000000000004                                0.17607889645317348                               0.17607889645317348                               0.9999999999999983
2.1500000000000004                                0.17607889691691503                               0.17607889691691506                               0.9999999999999986
2.1500000000000004                                0.19290563663094723                               0.19290563663094726                               1.0000000000000009
2.1500000000000004                                0.1929056410027873                                0.19290564100278731                               1.0000000000000002
2.1500000000000004                                0.19724434971336885                               0.19724434971336888                               1.000000000000001
2.1500000000000004                                0.1972443511874164                                0.19724435118741643                               0.9999999999999993
2.1500000000000004                                0.2205077817080826                                0.22050778170808263                               0.9999999999999997
2.1500000000000004                                0.22050778209899133                               0.22050778209899133                               0.9999999999999989
2.175                                             0.08452626147914512                               0.08452626147914512                               0.9999999999999989
2.175                                             0.0856710151734871                                0.0856710151734871                                1
2.175                                             0.08567101564806202                               0.08567101564806202                               1
2.175                                             0.08910236549481435                               0.08910236549481435                               1.0000000000000016
2.175                                             0.08910263650582223                               0.08910263650582223                               1.0000000000000009
2.175                                             0.09481323846375447                               0.09481323846375447                               0.9999999999999996
2.175                                             0.09481323881634814                               0.09481323881634814                               0.9999999999999991
2.175                                             0.1027920484249718                                0.1027920484249718                                1.000000000000002
2.175                                             0.10279205417526724                               0.10279205417526725                               0.9999999999999989
2.175                                             0.1130243060271696                                0.11302430602716962                               1.0000000000000016
2.175                                             0.11302430617657322                               0.11302430617657322                               0.9999999999999994
2.175                                             0.1254919682865546                                0.1254919682865546                                0.9999999999999994
2.175                                             0.125491968980635                                 0.125491968980635                                 0.9999999999999987
2.175                                             0.1401737363906453                                0.1401737363906453                                0.9999999999999998
2.175                                             0.14017373687012846                               0.14017373687012846                               0.9999999999999992
2.175                                             0.14501540186083534                               0.14501540186083534                               1.0000000000000004
2.175                                             0.15060368437641414                               0.15060368437641414                               1.000000000000002
2.175                                             0.15060368819024816                               0.15060368819024816                               0.9999999999999997
2.175                                             0.15704519276984708                               0.15704519276984708                               1.0000000000000002
2.175                                             0.15704519344639492                               0.15704519344639495                               0.9999999999999981
2.175                                             0.16472794864231277                               0.1647279486423128                                0.9999999999999998
2.175                                             0.16946525027781                                  0.16946525027781                                  1.0000000000000018
2.175                                             0.17607889650944797                               0.17607889650944797                               1.000000000000002
2.175                                             0.1760788969732472                                0.17607889697324722                               0.9999999999999987
2.175                                             0.1935921528270364                                0.19359215282703643                               0.9999999999999976
2.175                                             0.19359216027499687                               0.19359216027499687                               1.0000000000000016
2.175                                             0.1972443497325057                                0.1972443497325057                                0.9999999999999996
2.175                                             0.19724435120652428                               0.19724435120652428                               0.999999999999999
2.175                                             0.2205077817144025                                0.22050778171440252                               1.0000000000000002
2.175                                             0.2205077821053601                                0.2205077821053601                                0.9999999999999986
2.2                                               0.08452633985913376                               0.08452633985913376                               0.9999999999999991
2.2                                               0.08567107990716566                               0.08567107990716566                               0.9999999999999987
2.2                                               0.08567108038174058                               0.0856710803817406                                0.9999999999999986
2.2                                               0.08910238695504315                               0.08910238695504315                               0.9999999999999971
2.2                                               0.08910269234434587                               0.08910269234434587                               0.9999999999999994
2.2                                               0.09481325707274298                               0.09481325707274299                               0.9999999999999989
2.2                                               0.09481325742534556                               0.09481325742534558                               1.0000000000000007
2.2                                               0.10279205593498122                               0.10279205593498124                               0.9999999999999992
2.2                                               0.10279206247354744                               0.10279206247354744                               1.0000000000000002
2.2                                               0.11302430916893579                               0.11302430916893579                               0.9999999999999999
2.2                                               0.1130243093183311                                0.11302430931833111                               0.9999999999999997
2.2                                               0.12549196949201122                               0.12549196949201125                               1.0000000000000013
2.2                                               0.12549197018699904                               0.12549197018699904                               1.0000000000000007
2.2                                               0.14017373684024614                               0.14017373684024614                               0.9999999999999994
2.2                                               0.14017373731973648                               0.14017373731973648                               1.0000000000000002
2.2                                               0.1457043436870501                                0.14570434368705013                               1.0000000000000007
2.2                                               0.15127196796447295                               0.15127196796447295                               0.9999999999999982
2.2                                               0.15127197169451684                               0.15127197169451684                               0.9999999999999986
2.2                                               0.15704519293298141                               0.15704519293298141                               1.000000000000001
2.2                                               0.15704519360922697                               0.15704519360922697                               0.9999999999999994
2.2                                               0.16508056618827316                               0.16508056618827316                               1.0000000000000018
2.2                                               0.17048139808611007                               0.17048139808611007                               0.9999999999999997
2.2                                               0.17607889656663228                               0.1760788965666323                                0.9999999999999989
2.2                                               0.17607889703040702                               0.17607889703040705                               0.9999999999999999
2.2                                               0.19427145747297153                               0.19427145747297153                               1.0000000000000004
2.2                                               0.19427146528283074                               0.19427146528283074                               0.9999999999999999
2.2                                               0.1972443497519829                                0.1972443497519829                                0.9999999999999999
2.2                                               0.19724435122605694                               0.19724435122605696                               1.0000000000000009
2.2                                               0.22050778172087382                               0.22050778172087382                               1.0000000000000018
2.2                                               0.22050778211182376                               0.22050778211182379                               1
2.225                                             0.08452641525417091                               0.08452641525417091                               0.9999999999999993
2.225                                             0.08567114231301981                               0.08567114231301982                               0.9999999999999993
2.225                                             0.08567114278773609                               0.08567114278773609                               1.000000000000002
2.225                                             0.08910240767269324                               0.08910240767269324                               0.9999999999999991
2.225                                             0.08910274653286887                               0.08910274653286887                               1.0000000000000004
2.225                                             0.09481327521315143                               0.09481327521315144                               0.9999999999999994
2.225                                             0.09481327556573885                               0.09481327556573885                               1.0000000000000002
2.225                                             0.10279206330007071                               0.10279206330007072                               0.9999999999999998
2.225                                             0.10279207060831014                               0.10279207060831014                               1.0000000000000016
2.225                                             0.11302431226829755                               0.11302431226829755                               0.9999999999999992
2.225                                             0.11302431241771356                               0.11302431241771356                               1.0000000000000018
2.225                                             0.12549197068914614                               0.12549197068914614                               0.9999999999999986
2.225                                             0.12549197138585363                               0.12549197138585363                               1.0000000000000004
2.225                                             0.14017373729036248                               0.14017373729036248                               0.9999999999999978
2.225                                             0.14017373776986128                               0.14017373776986128                               0.9999999999999997
2.225                                             0.14637488652128477                               0.14637488652128477                               1.000000000000002
2.225                                             0.15192062253389216                               0.15192062253389216                               0.9999999999999988
2.225                                             0.15192062418369148                               0.15192062418369148                               1
2.225                                             0.15704519309750833                               0.15704519309750833                               0.9999999999999983
2.225                                             0.15704519377366966                               0.15704519377366966                               0.999999999999998
2.225                                             0.16542182792991103                               0.16542182792991103                               1.0000000000000016
2.225                                             0.17148189125917507                               0.17148189125917507                               1.0000000000000007
2.225                                             0.17607889662487902                               0.17607889662487902                               0.9999999999999994
2.225                                             0.1760788970886527                                0.1760788970886527                                0.9999999999999994
2.225                                             0.19494363613007162                               0.19494363613007165                               1.000000000000001
2.225                                             0.1949436425145394                                0.1949436425145394                                0.9999999999999982
2.225                                             0.19724434977211608                               0.1972443497721161                                1.0000000000000004
2.225                                             0.19724435124628686                               0.19724435124628686                               1.0000000000000013
2.225                                             0.22050778172779645                               0.22050778172779645                               0.9999999999999996
2.225                                             0.2205077821187446                                0.2205077821187446                                1.000000000000001
2.25                                              0.08452648783052559                               0.08452648783052559                               0.9999999999999997
2.25                                              0.08567120251320717                               0.08567120251320717                               0.9999999999999974
2.25                                              0.08567120298792019                               0.08567120298792019                               1.0000000000000002
2.25                                              0.0891024276793724                                0.0891024276793724                                0.9999999999999974
2.25                                              0.08910279914639814                               0.08910279914639815                               1.0000000000000002
2.25                                              0.09481329290156242                               0.09481329290156243                               0.9999999999999984
2.25                                              0.09481329325416815                               0.09481329325416817                               0.9999999999999999
2.25                                              0.1027920705258104                                0.1027920705258104                                1.0000000000000002
2.25                                              0.1027920785822282                                0.1027920785822282                                0.9999999999999998
2.25                                              0.11302431532594381                               0.11302431532594381                               0.9999999999999998
2.25                                              0.11302431547534272                               0.11302431547534274                               0.9999999999999984
2.25                                              0.1254919718777888                                0.1254919718777888                                0.999999999999998
2.25                                              0.12549197257715333                               0.12549197257715333                               1.0000000000000004
2.25                                              0.14017373774080547                               0.14017373774080547                               0.9999999999999988
2.25                                              0.14017373822030038                               0.14017373822030038                               1.0000000000000004
2.25                                              0.1470273969653425                                0.1470273969653425                                0.9999999999999996
2.25                                              0.15255005533717814                               0.15255005533717814                               1.000000000000001
2.25                                              0.15255005660934814                               0.15255005660934814                               0.9999999999999987
2.25                                              0.1570451932633939                                0.1570451932633939                                0.9999999999999999
2.25                                              0.15704519393927008                               0.15704519393927008                               0.9999999999999993
2.25                                              0.1657520933242718                                0.1657520933242718                                1.0000000000000002
2.25                                              0.17246681848555964                               0.17246681848555967                               1.0000000000000004
2.25                                              0.1760788966838745                                0.17607889668387453                               0.9999999999999998
2.25                                              0.17607889714765082                               0.17607889714765085                               1.0000000000000022
2.25                                              0.1956087102316813                                0.1956087102316813                                0.999999999999998
2.25                                              0.195608717409611                                 0.19560871740961103                               0.9999999999999994
2.25                                              0.19724434979267502                               0.19724434979267505                               0.9999999999999999
2.25                                              0.19724435126664708                               0.1972443512666471                                1
2.25                                              0.22050778173473823                               0.22050778173473826                               1.0000000000000016
2.25                                              0.2205077821256909                                0.2205077821256909                                1.0000000000000013
2.2750000000000004                                0.08452655774226006                               0.08452655774226006                               1.000000000000002
2.2750000000000004                                0.08567126062142885                               0.08567126062142885                               0.999999999999998
2.2750000000000004                                0.08567126109616548                               0.08567126109616549                               0.9999999999999974
2.2750000000000004                                0.08910244700606722                               0.08910244700606722                               1.0000000000000004
2.2750000000000004                                0.08910285025532877                               0.08910285025532877                               0.999999999999998
2.2750000000000004                                0.0948133101543834                                0.0948133101543834                                0.9999999999999979
2.2750000000000004                                0.09481331050696318                               0.09481331050696318                               1.0000000000000002
2.2750000000000004                                0.10279207761760865                               0.10279207761760865                               1.0000000000000033
2.2750000000000004                                0.10279208639848736                               0.10279208639848737                               0.9999999999999992
2.2750000000000004                                0.1130243183426328                                0.1130243183426328                                0.9999999999999983
2.2750000000000004                                0.11302431849203498                               0.11302431849203498                               1.0000000000000002
2.2750000000000004                                0.12549197305812482                               0.12549197305812482                               0.9999999999999981
2.2750000000000004                                0.1254919737607259                                0.1254919737607259                                0.9999999999999991
2.2750000000000004                                0.14017373819158319                               0.14017373819158319                               0.9999999999999989
2.2750000000000004                                0.14017373867107716                               0.14017373867107716                               0.9999999999999977
2.2750000000000004                                0.1476622564784494                                0.1476622564784494                                0.9999999999999992
2.2750000000000004                                0.15316069824637418                               0.15316069824637418                               0.9999999999999988
2.2750000000000004                                0.15316069952441153                               0.15316069952441155                               0.9999999999999988
2.2750000000000004                                0.15704519343055523                               0.15704519343055523                               0.9999999999999987
2.2750000000000004                                0.15704519410635837                               0.15704519410635837                               1.0000000000000004
2.2750000000000004                                0.16607173962181526                               0.16607173962181526                               1.0000000000000002
2.2750000000000004                                0.173436287169426                                 0.17343628716942602                               0.9999999999999998
2.2750000000000004                                0.17607889674380767                               0.17607889674380767                               1.0000000000000013
2.2750000000000004                                0.17607889720758277                               0.1760788972075828                                0.9999999999999997
2.2750000000000004                                0.19626672544958393                               0.19626672544958393                               1.000000000000001
2.2750000000000004                                0.19626673414205342                               0.19626673414205342                               1.0000000000000022
2.2750000000000004                                0.19724434981355554                               0.19724434981355554                               1.0000000000000007
2.2750000000000004                                0.19724435128761267                               0.19724435128761267                               0.9999999999999996
2.2750000000000004                                0.2205077817418617                                0.22050778174186172                               1.0000000000000016
2.2750000000000004                                0.22050778213280697                               0.22050778213280697                               1
2.3                                               0.08452662513233088                               0.08452662513233088                               1.0000000000000016
2.3                                               0.08567131674366436                               0.08567131674366436                               1.0000000000000009
2.3                                               0.0856713172184285                                0.0856713172184285                                0.9999999999999994
2.3                                               0.08910246568164336                               0.08910246568164336                               1.000000000000001
2.3                                               0.08910289992591451                               0.08910289992591451                               1
2.3                                               0.09481332698703816                               0.09481332698703816                               0.9999999999999999
2.3                                               0.09481332733958697                               0.09481332733958697                               1.0000000000000009
2.3                                               0.10279208458059133                               0.10279208458059133                               0.9999999999999994
2.3                                               0.1027920940600589                                0.1027920940600589                                1.000000000000001
2.3                                               0.11302432131904536                               0.11302432131904536                               1
2.3                                               0.11302432146844524                               0.11302432146844525                               0.9999999999999999
2.3                                               0.1254919742298151                                0.1254919742298151                                1.0000000000000002
2.3                                               0.125491974936511                                 0.125491974936511                                 0.9999999999999997
2.3                                               0.1401737386423652                                0.1401737386423652                                1.0000000000000013
2.3                                               0.1401737391218641                                0.1401737391218641                                1
2.3                                               0.14827985356281015                               0.14827985356281018                               0.9999999999999991
2.3                                               0.15375299233345974                               0.15375299233345974                               0.9999999999999997
2.3                                               0.15375299345037113                               0.15375299345037113                               1
2.3                                               0.15704519359875355                               0.15704519359875355                               1.0000000000000016
2.3                                               0.15704519427460303                               0.15704519427460303                               0.9999999999999998
2.3                                               0.16638111993671872                               0.16638111993671872                               1.0000000000000024
