x_0(nm)	Estado_1(eV)	Estado_2(eV)	Estado_3(eV)	Estado_4(eV)	Estado_5(eV)	Estado_6(eV)	Estado_7(eV)	Estado_8(eV)	Estado_9(eV)	Estado_10(eV)	Estado_11(eV)	Estado_12(eV)	Estado_13(eV)	Estado_14(eV)	Estado_15(eV)	Estado_16(eV)	Estado_17(eV)	Estado_18(eV)	Estado_19(eV)	Estado_20(eV)
34.6	17.95732019	18.75389737	18.75389844	21.13512757	21.13513032	25.07610721	25.07610793	30.53682531	30.53682872	37.46441704	37.4644172	43.43499069	45.79639435	45.79639511	55.00630747	55.07431817	55.46475908	55.4647597	66.4005374	66.4005388
34.8	17.55412267	18.34539403	18.34539508	20.71051246	20.71051498	24.6239999	24.6240003	30.04496054	30.044964	36.91945504	36.9194554	43.43494508	45.18389601	45.18389637	54.7693518	54.76935239	55.00615719	55.07416618	65.60625928	65.60626064
35	17.16421399	17.95023697	17.95023806	20.29941379	20.29941612	24.1856871	24.18568729	29.56727194	29.56727499	36.38915365	36.38915377	43.43489829	44.58665504	44.58665561	54.08993641	54.08993652	55.00598591	55.07399277	64.8288817	64.82888273
35.2	16.78705272	17.56788455	17.5678855	19.90128876	19.90129123	23.76062493	23.76062553	29.10321514	29.1032186	35.87297069	35.87297164	43.43484996	44.00413745	44.00413813	53.42599315	53.42599373	55.00578727	55.07379143	64.06791298	64.06791383
35.4	16.42206521	17.19776145	17.19776255	19.51555832	19.5155608	23.34822741	23.34822828	28.65219456	28.65219749	35.37029773	35.37029791	43.4347997	43.43571688	43.43571716	52.77687488	52.77687546	55.00555217	55.0735528	63.32267751	63.32267807
35.6	16.06873303	16.83934851	16.83934958	19.14170037	19.1417024	22.94796779	22.94796837	28.21367636	28.21367892	34.8805927	34.88059293	42.88084363	42.88084418	43.43474708	52.14202397	52.14202467	55.00526713	55.07326301	62.59260956	62.59261029
35.8	15.72659018	16.49217926	16.49218039	18.77924728	18.7792493	22.55937781	22.55937807	27.78719246	27.78719521	34.40339074	34.40339086	42.3390599	42.33906027	43.43469156	51.52099591	51.52099688	55.00491134	55.07290054	61.87728824	61.87728924
36	15.39516823	16.1557845	16.15578535	18.42772688	18.42772902	22.18198017	22.1819804	27.37225933	27.37226234	33.93819943	33.93819989	41.80986319	41.8098639	43.43463254	50.91327735	50.91327806	55.00445071	55.07243	61.17618544	61.17618603
36.2	15.07400235	15.82969762	15.82969883	18.08666942	18.08667144	21.81529869	21.81529889	26.96839199	26.96839473	33.48452257	33.48452283	41.29274344	41.29274415	43.43456926	50.31834121	50.31834153	55.00382521	55.07178881	60.23659044	60.4887537
36.4	14.76270258	15.51352906	15.51352994	17.75568384	17.75568577	21.45894172	21.45894194	26.57519869	26.57520107	33.04197051	33.04197071	40.7873176	40.78731811	43.43450083	49.73581704	49.73581755	55.00291878	55.07085498	59.02022761	59.81464565
36.6	14.46086818	15.20687689	15.20687743	17.43436606	17.43436797	21.11250101	21.11250166	26.19226584	26.19226812	32.61012315	32.61012391	40.29315826	40.29315862	43.4344261	49.16526909	49.16526969	55.00147348	55.06935454	57.83972885	58.63780861
36.8	14.16809973	14.90934017	14.90934102	17.12231195	17.12231392	20.77556709	20.77556762	25.81917552	25.81917771	32.188553	32.18855341	39.80982485	39.80982535	43.43434364	48.60624249	48.60624309	54.99877854	55.06651863	56.69367427	57.48982521
37	13.8840638	14.62058569	14.62058656	16.81918723	16.81918908	20.4478046	20.44780477	25.45559237	25.45559437	31.77692552	31.77692596	39.33698831	39.33698909	43.43425159	48.05841802	48.05841828	54.99192059	55.05907425	55.58082446	56.37925011
37.2	13.60840926	14.34026126	14.34026209	16.52463699	16.52463873	20.12885381	20.12885403	25.10115049	25.10115263	31.37486755	31.37486769	38.87426647	38.8742668	43.43414749	47.52140215	47.52140239	54.49990147	54.94444386	54.9996665	55.34125471
37.4	13.34081765	14.06804792	14.06804843	16.23834048	16.238342	19.81839151	19.8183918	24.75552365	24.75552579	30.98204944	30.98204974	38.42132758	38.42132799	43.43402804	46.9948633	46.99486389	53.44975618	54.19799765	54.19984217	55.03303965
