% Model:              Untitled.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 28 2026, 14:30
% Table:              Tabla 11 - Valor propio 2
% B (T)                                           lambda                                            Energía propia (eV)                               Probabilidad total (1)
19.1                                              0.08947147362970626                               0.08947147362970626                               0.9999999999999999
19.1                                              0.09033236776104142                               0.09033236776104143                               1.0000000000000004
19.1                                              0.09145683046998712                               0.09145683046998712                               0.9999999999999988
19.1                                              0.09445477076080196                               0.09445477076080197                               1.0000000000000007
19.1                                              0.09755403205165446                               0.09755403205165446                               1.0000000000000022
19.1                                              0.09867578895361853                               0.09867578895361853                               1.0000000000000007
19.1                                              0.1015694145060959                                0.10156941450609591                               1.0000000000000002
19.1                                              0.10601293142945992                               0.10601293142945993                               0.9999999999999999
19.1                                              0.11078075627441009                               0.11078075627441009                               1.0000000000000004
19.1                                              0.116676602008048                                 0.116676602008048                                 0.9999999999999988
19.1                                              0.12205142576996185                               0.12205142576996186                               1
19.1                                              0.12501507782976723                               0.12501507782976723                               0.9999999999999994
19.1                                              0.12968635897148573                               0.12968635897148573                               1.0000000000000004
19.1                                              0.13534087202883188                               0.13534087202883188                               0.9999999999999988
19.1                                              0.1375503849757294                                0.13755038497572944                               0.9999999999999992
19.1                                              0.1450227385016586                                0.14502273850165862                               1.0000000000000002
19.1                                              0.15060453456051637                               0.15060453456051637                               1.000000000000001
19.1                                              0.16268890929745602                               0.16268890929745602                               0.9999999999999991
19.1                                              0.16495944176599417                               0.16495944176599417                               0.9999999999999982
19.1                                              0.1677923377983252                                0.16779233779832523                               0.9999999999999993
19.1                                              0.18268165932915995                               0.18268165932915995                               0.9999999999999998
19.1                                              0.18684576833348937                               0.18684576833348937                               0.9999999999999991
19.1                                              0.19125063008728752                               0.19125063008728752                               0.9999999999999987
19.1                                              0.20500864071456654                               0.20500864071456656                               0.9999999999999993
19.200000000000003                                0.06304701527098855                               0.06304701527098855                               0.9999999999999981
19.200000000000003                                0.07054205618338964+1.985709547939693E-17i        0.07054205618338964+1.9857095479396932E-17i       1.0000000000000016
19.200000000000003                                0.07124652021821982-2.342316130638112E-17i        0.07124652021821982-2.3423161306381123E-17i       0.9999999999999976
19.200000000000003                                0.08605971035066524                               0.08605971035066524                               1.0000000000000009
19.200000000000003                                0.08660257712444684                               0.08660257712444684                               0.9999999999999996
19.200000000000003                                0.08773748577734737                               0.08773748577734738                               1.0000000000000004
19.200000000000003                                0.08933896054793496                               0.08933896054793497                               1.0000000000000016
19.200000000000003                                0.09028855768614555                               0.09028855768614555                               0.999999999999999
19.200000000000003                                0.09165975203687013                               0.09165975203687013                               0.9999999999999992
19.200000000000003                                0.09423914884367997                               0.09423914884367998                               1.0000000000000002
19.200000000000003                                0.0978412423383131                                0.0978412423383131                                0.9999999999999986
19.200000000000003                                0.09876522301246406                               0.09876522301246407                               1.0000000000000009
19.200000000000003                                0.1012709943938783                                0.1012709943938783                                1.000000000000001
19.200000000000003                                0.10638395791917049+1.2130520343663346E-17i       0.10638395791917049+1.2130520343663346E-17i       0.999999999999998
19.200000000000003                                0.11039986361074558                               0.1103998636107456                                0.9999999999999984
19.200000000000003                                0.11713465290811924                               0.11713465290811924                               1.0000000000000013
19.200000000000003                                0.12158841224721414                               0.12158841224721414                               1.0000000000000013
19.200000000000003                                0.12479643848213356                               0.12479643848213356                               0.9999999999999993
19.200000000000003                                0.13023019732011182                               0.13023019732011182                               1.0000000000000009
19.200000000000003                                0.13479613211278768                               0.13479613211278768                               1.0000000000000004
19.200000000000003                                0.13782775509326126                               0.13782775509326126                               0.9999999999999989
