% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 10 2026, 18:47
% Table:              Tabla 3 - Valor propio 4
% R_1 (nm)                                        lambda                                            Energía propia (meV)                              Probabilidad total (1)
7.299999999999999                                 0.06482888043147181                               64.8288804314718                                  1.000000000000001
7.299999999999999                                 0.06482888124903459                               64.82888124903458                                 0.9999999999999997
7.299999999999999                                 0.06837134409934276                               68.37134409934275                                 0.9999999999999996
7.299999999999999                                 0.06920209281691418                               69.20209281691417                                 0.9999999999999997
7.299999999999999                                 0.06920209380471265                               69.20209380471265                                 1.0000000000000002
7.299999999999999                                 0.07169518394770516                               71.69518394770515                                 0.999999999999999
7.299999999999999                                 0.07169518717840205                               71.69518717840205                                 0.9999999999999983
7.299999999999999                                 0.07585286023965464                               75.85286023965463                                 0.9999999999999996
7.299999999999999                                 0.07585286476256152                               75.85286476256151                                 0.9999999999999981
7.299999999999999                                 0.07673767466977724                               76.73767466977722                                 1.0000000000000013
7.4                                               0.017164379783290287                              17.164379783290286                                1.000000000000001
7.4                                               0.017950367464428255                              17.950367464428254                                0.9999999999999978
7.4                                               0.01795036785793093                               17.950367857930928                                1.0000000000000009
7.4                                               0.020299496405757886                              20.299496405757882                                1.0000000000000029
7.4                                               0.020299497547556514                              20.299497547556513                                1.0000000000000004
7.4                                               0.024185734683521615                              24.18573468352161                                 1
7.4                                               0.024185734913986817                              24.185734913986813                                1.0000000000000009
7.4                                               0.02956729787816746                               29.56729787816746                                 0.9999999999999998
7.4                                               0.029567299204014005                              29.567299204014006                                0.9999999999999999
7.4                                               0.03638916485424165                               36.38916485424165                                 0.9999999999999999
7.4                                               0.03638916543600117                               36.389165436001164                                0.9999999999999991
7.4                                               0.0445866586503396                                44.5866586503396                                  1.0000000000000009
7.4                                               0.0445866597926732                                44.586659792673196                                0.9999999999999996
7.4                                               0.05408993638930122                               54.089936389301215                                1.0000000000000004
7.4                                               0.05408993685065313                               54.089936850653125                                0.9999999999999999
7.4                                               0.0648288803572753                                64.8288803572753                                  0.9999999999999984
7.4                                               0.06482888117410683                               64.82888117410683                                 0.9999999999999997
7.4                                               0.06837134233234254                               68.37134233234254                                 0.9999999999999989
7.4                                               0.06920209106485829                               69.2020910648583                                  1.0000000000000002
7.4                                               0.06920209315384729                               69.20209315384729                                 1.0000000000000009
7.4                                               0.07169518312277467                               71.69518312277467                                 0.999999999999999
7.4                                               0.07169518668070027                               71.69518668070026                                 0.9999999999999981
7.4                                               0.07585286006437206                               75.85286006437205                                 1.0000000000000004
7.4                                               0.0758528640907239                                75.8528640907239                                  1.0000000000000007
7.4                                               0.07673767460463679                               76.7376746046368                                  1.0000000000000002
7.5                                               0.017164379393370482                              17.16437939337048                                 1
7.5                                               0.01795036694597557                               17.95036694597557                                 0.9999999999999993
7.5                                               0.017950367613775678                              17.950367613775676                                1.0000000000000024
7.5                                               0.020299496101127024                              20.299496101127023                                1.0000000000000007
7.5                                               0.020299497117041                                 20.299497117041                                   1.000000000000001
7.5                                               0.024185734305013182                              24.185734305013177                                0.9999999999999994
7.5                                               0.02418573457764918                               24.185734577649175                                0.9999999999999999
7.5                                               0.029567297520027444                              29.56729752002744                                 0.9999999999999988
7.5                                               0.02956729886284308                               29.567298862843078                                0.9999999999999981
7.5                                               0.03638916456940665                               36.389164569406645                                1.0000000000000002
7.5                                               0.036389165039333496                              36.38916503933349                                 1.0000000000000013
7.5                                               0.044586658362189696                              44.586658362189695                                0.9999999999999993
7.5                                               0.044586659425321924                              44.58665942532191                                 0.9999999999999994
7.5                                               0.05408993609984105                               54.08993609984105                                 0.9999999999999997
