% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 20:17
% Table:              Tabla 9 - Valor propio 2
% F (kV/cm)                                       lambda                                            Energía propia (eV)                               Probabilidad total (1)
3.0000000000000004                                0.13150914709624745                               0.13150914709624745                               0.9999999999999994
3.0000000000000004                                0.13151815977630021                               0.13151815977630021                               0.9999999999999993
3.0000000000000004                                0.1402723471557351                                0.1402723471557351                                1
3.0000000000000004                                0.14027234743571987                               0.14027234743571987                               1.0000000000000013
3.0000000000000004                                0.1571197312577347                                0.1571197312577347                                0.9999999999999998
3.0000000000000004                                0.15711973159762474                               0.15711973159762474                               1.000000000000001
3.0000000000000004                                0.17613694697577525                               0.17613694697577528                               0.9999999999999973
3.0000000000000004                                0.17613694715704709                               0.17613694715704709                               1.000000000000001
3.0000000000000004                                0.17817255142638255                               0.17817255142638255                               0.9999999999999993
3.0000000000000004                                0.17907610227933568                               0.17907610227933568                               1.0000000000000009
3.0000000000000004                                0.19729058136978767                               0.19729058136978767                               1.0000000000000007
3.0000000000000004                                0.19729058421481976                               0.1972905842148198                                1.0000000000000013
4                                                 0.06032863136578199                               0.06032863136578199                               1.0000000000000016
4                                                 0.06946886264291632                               0.06946886264291632                               0.9999999999999996
4                                                 0.07018387111102849                               0.07018387111102849                               0.9999999999999979
4                                                 0.07773788563236278                               0.07773788563236278                               0.9999999999999968
4                                                 0.08195565214073362                               0.08195565214073362                               1
4                                                 0.08582109138368021                               0.08582109138368021                               1.0000000000000002
4                                                 0.08928773392230085                               0.08928773392230085                               1.0000000000000018
4                                                 0.09043385338979824                               0.09043385338979824                               0.999999999999997
4                                                 0.0919187220332354                                0.0919187220332354                                1.0000000000000009
4                                                 0.09574313667644757                               0.09574313667644757                               0.9999999999999982
4                                                 0.0960474949576504                                0.09604749495765041                               1.0000000000000022
4                                                 0.0980910045563005                                0.09809100455630052                               0.9999999999999971
4                                                 0.10335693425434447                               0.10335693425434449                               0.9999999999999999
4                                                 0.10336196211422438                               0.1033619621142244                                1.0000000000000009
4                                                 0.11337796916627317                               0.11337796916627317                               1.0000000000000009
4                                                 0.11337799945526102                               0.11337799945526102                               1
4                                                 0.12573395469093038                               0.12573395469093038                               1.0000000000000004
4                                                 0.12573395678460558                               0.12573395678460558                               1.0000000000000018
4                                                 0.13150394381980535                               0.13150394381980535                               1.0000000000000004
