B (T)	real(schr.Ei) (meV)
10.3	36.46255532209266
10.3	43.09912582957941
10.3	43.26335442390762
10.3	45.73574003819344
10.3	48.60079271565723
10.3	51.03251131894229
10.3	52.83252730598637
10.3	59.743739406843005
10.3	64.22051111728965
10.3	66.37049589294583
10.4	18.753346468868376
10.4	19.055671460920465
10.4	19.818836151973453
10.4	20.808593486897255
10.4	22.16571881591979
10.4	24.085968569542757
10.4	25.709847636048384
10.4	28.948628802053495
10.4	30.374876643858848
10.4	35.441446372252244
10.4	36.09628166771955
10.4	42.82316464417612
10.4	43.59011036756125
10.4	45.78177267991965
10.4	48.56274965654775
10.4	50.51785456746819
10.4	53.411347536460205
10.4	59.15394708809721
10.4	64.88843207703789
10.4	66.50485784893883
10.5	18.762649765859866
10.5	19.141824421183465
10.5	19.752654818484288
10.5	20.97316839757611
10.5	22.025126083128605
10.5	24.33066524125939
10.5	25.495557169657076
10.5	29.275212382156962
10.5	30.087213590242502
10.5	35.735203842583424
10.5	35.85169194649208
10.5	42.38832794013833
10.5	44.085000276810824
10.5	45.82853785215576
10.5	48.52516633514815
10.5	50.00870283299036
10.5	53.99438054550295
10.5	58.56980348417007
10.5	65.56059082387691
10.5	66.63967297602008
10.600000000000001	18.77643635130277
10.600000000000001	19.232368144763157
10.600000000000001	19.69106842541597
10.600000000000001	21.14206056682187
10.600000000000001	21.88925777546767
10.600000000000001	24.579623750938083
10.600000000000001	25.286135405735692
10.600000000000001	29.606019186168645
10.600000000000001	29.80457367242628
10.600000000000001	35.37930821242868
10.600000000000001	36.26613582082502
10.600000000000001	41.95883169182371
10.600000000000001	44.58345950688014
10.600000000000001	45.87635719794822
10.600000000000001	48.48804279483752
10.600000000000001	49.50504457271924
10.600000000000001	54.581611841572425
10.600000000000001	57.9912981179772
10.600000000000001	66.23697029747436
10.600000000000001	66.77495790849896
10.700000000000001	18.794690614421597
10.700000000000001	19.3272872890079
10.700000000000001	19.634061234277507
10.700000000000001	21.315254979641953
10.700000000000001	21.758098244062644
10.700000000000001	24.832829401231407
10.700000000000001	25.081567053321926
10.700000000000001	29.526942231888007
10.700000000000001	29.941034768025798
10.700000000000001	35.02858098315381
10.700000000000001	36.68476340329247
10.700000000000001	41.53466312433341
10.700000000000001	45.08445039245646
10.700000000000001	45.926253918689895
10.700000000000001	48.45137912376023
10.700000000000001	49.00686809819806
10.700000000000001	55.173026830099694
10.700000000000001	57.41842037851613
10.700000000000001	66.75139757924244
10.700000000000001	66.9106907738436
10.8	18.81739684076712
10.8	19.426566423634714
10.8	19.58161738552115
10.8	21.492736546804803
10.8	21.631631702381082
10.8	24.881836670499684
10.8	25.090267430741353
10.8	29.254304451314685
10.8	30.280244624147965
10.8	34.68300820045458
10.8	37.10755999179997
10.8	41.11580930714708
10.8	45.58223941502968
10.8	45.98394701526475
10.8	48.41517546524399
10.8	48.514161574430645
10.8	55.76861080573327
10.8	56.85115951998967
10.8	66.10883426761134
10.8	67.04686422388322
10.9	18.844539214512356
10.9	19.530190033286875
10.9	19.533720900435828
10.9	21.509842227581313
10.9	21.674490107552273
10.9	24.686928665144155
10.9	25.351923016792604
10.9	28.986645354740226
10.9	30.623634196193166
10.9	34.34257574946734
10.9	37.53451076361771
10.9	40.702257153419936
10.9	45.96296981157058
10.9	46.163278682149254
10.9	48.02691301898815
10.9	48.379432031078544
10.9	56.28950466079139
10.9	56.36834894165589
10.9	65.47200995888426
10.9	67.1834879990953
11	18.876101820836265
11	19.49035568310969
11	19.63814252019602
11	21.392713761966636
11	21.860500432372515
11	24.496827295746726
11	25.61778127827094
11	28.723949807767
11	30.971188873862395
11	34.007269354473245
11	37.96560076105413
11	40.293993419324856
11	46.04741955150964
11	46.64345633331335
11	47.5451103011518
11	48.344149118727266
11	55.73344478272487
11	56.97222627493391
11	64.8409212340708
11	67.32058724511818
11.100000000000001	18.912068648344505
11.100000000000001	19.451505522493985
11.100000000000001	19.750408206811993
11.100000000000001	21.280230114460466
11.100000000000001	22.050752225812637
11.100000000000001	24.3115166722775
11.100000000000001	25.88782727847423
11.100000000000001	28.46620251780056
11.100000000000001	31.322893997708942
11.100000000000001	33.677074578606856
11.100000000000001	38.40081487186175
11.100000000000001	39.89100470338548
11.100000000000001	46.101545641332024
11.100000000000001	47.068741141033215
11.100000000000001	47.15850830047151
11.100000000000001	48.309327133766836
11.100000000000001	55.182968729809424
11.100000000000001	57.580227686656364
11.100000000000001	64.21555696764338
11.100000000000001	67.45813212927729
11.200000000000001	18.95242359156557
11.200000000000001	19.417154094467758
11.200000000000001	19.866971338582005
11.200000000000001	21.172374962182825
11.200000000000001	22.24523012932909
11.200000000000001	24.130980757121222
11.200000000000001	26.16204602801135
11.200000000000001	28.21338803435244
11.200000000000001	31.67873486198598
11.200000000000001	33.35197682361293
11.200000000000001	38.84013780242072
11.200000000000001	39.49327744584273
11.200000000000001	46.1526400293803
11.200000000000001	46.59779310871968
11.200000000000001	47.68112793118975
11.200000000000001	48.2749666196192
11.200000000000001	54.638065207558746
11.200000000000001	58.192337874507324
11.200000000000001	63.59590647522719
11.200000000000001	67.59613517907869
11.3	18.997150453482643
11.3	19.387284964005158
11.3	19.98781608669396
11.3	21.069131852057314
11.3	22.443918724168732
11.3	23.955203366050323
11.3	26.440422487713693
11.3	27.965490749363298
11.3	32.03869671749265
11.3	33.03196132960963
11.3	39.100797928014366
11.3	39.283554040774916
11.3	46.132253623395
11.3	46.20312776322862
11.3	48.20887543439058
11.3	48.241068297400474
11.3	54.09872278191139
11.3	58.80854131510153
11.3	62.98195940919241
11.3	67.73459408714967
11.4	19.04623294816139
11.4	19.36188158742108
11.4	20.11292655093079
11.4	20.97048420252634
11.4	22.646802534319676
11.4	23.784168169295086
11.4	26.722941571609717
11.4	27.722494897615537
11.4	32.402764774474576
11.4	32.7170131749289
11.4	38.713552271712736
11.4	39.73104780527485
11.4	45.67210995251235
11.4	46.253598965130806
11.4	48.2076331202637
11.4	48.74114590788927
11.4	53.56492987832243
11.4	59.42882221155183
11.4	62.373705272321885
11.4	67.87351288782952
11.5	19.099654703390765
11.5	19.34092731464215
11.5	20.2422867625254
11.5	20.876415305290035
11.5	22.8538660294596
11.5	23.6178586926348
11.5	27.009588149891403
11.5	27.484384557149756
11.5	32.40711727593714
11.5	32.770924205498815
11.5	38.331526438633404
11.5	40.18260297226263
11.5	45.217349210922805
11.5	46.30426678813013
11.5	48.17466234863089
11.5	49.277711385179835
11.5	53.03667478078424
11.5	60.05316441953452
11.5	61.77113345172047
11.5	68.01287981364005
11.600000000000001	19.157399263423383
11.600000000000001	19.32440539158396
11.600000000000001	20.375880687102455
11.600000000000001	20.78690832715213
11.600000000000001	23.06509362797869
11.600000000000001	23.45625831858862
11.600000000000001	27.251143649772626
11.600000000000001	27.300347051942214
11.600000000000001	32.10225838694773
11.600000000000001	33.14316014837373
11.600000000000001	37.95470622980903
11.600000000000001	40.63820297279942
11.600000000000001	44.76795836005569
11.600000000000001	46.35522669610991
11.600000000000001	48.14215765647521
11.600000000000001	49.81846155839781
11.600000000000001	52.513945630888244
11.600000000000001	60.68155134102028
11.600000000000001	61.17423321384837
11.600000000000001	67.98804888431549
11.700000000000001	19.219450091745415
11.700000000000001	19.312298962569027
11.700000000000001	20.51369222764021
11.700000000000001	20.701946311910703
11.700000000000001	23.280469700004826
11.700000000000001	23.29935028765999
11.700000000000001	27.022755941602885
11.700000000000001	27.595203069365596
11.700000000000001	31.8024211001274
11.700000000000001	33.51945770907253
11.700000000000001	37.583077285056994
11.700000000000001	41.09783064238324
11.700000000000001	44.323924207078775
11.700000000000001	46.40652771864424
11.700000000000001	48.110121284584594
11.700000000000001	50.363332526435464
11.700000000000001	51.9967304268639
11.700000000000001	60.58299373788795
11.700000000000001	61.31396577541335
11.700000000000001	67.87611181552943
11.8	19.28579057390221
11.8	19.304591072835247
11.8	20.62151218232372
11.8	20.655705227497002
11.8	23.147117699596734
11.8	23.49997857052981
11.8	26.79920504366127
11.8	27.89414095906266
11.8	31.50758984546732
11.8	33.89980196465669
11.8	37.21662508246045
11.8	41.561467997497346
11.8	43.88523340408059
11.8	46.458197546129824
11.8	48.07855626702958
11.8	50.91228170281112
11.8	51.485017022620575
11.8	59.99740398600672
11.8	61.950389676200885
11.8	67.76464307621417
11.9	19.301264670997284
11.9	19.356404020487478
11.9	20.54558874217768
11.9	20.801903473441115
11.9	22.9995435148682
11.9	23.72360452242063
11.9	26.58047441254292
11.9	28.197145446310145
11.9	31.217748890788833
11.9	34.28417796621427
11.9	36.85533493787558
11.9	42.02909589468822
11.9	43.45187244726346
11.9	46.51025294168166
11.9	48.047466775108774
11.9	50.9787931267967
11.9	51.46527740678935
11.9	59.417452859774514
11.9	62.590803817646226
11.9	67.65368556817785
12	19.302302611907518
12	19.431273669855724
12	20.47415867834788
12	20.95227069880852
12	22.856610556006945
12	23.95133179966212
12	26.366547351128432
12	28.504201227875956
12	30.932882341790464
12	34.67257074179845
12	36.49919200445883
12	42.50069349436106
12	43.023827676141444
12	46.56270459977481
12	48.01685865659194
12	50.47804630180308
12	52.02229400775638
12	58.84312909972031
12	63.23518723385773
12	67.5432142228989
12.100000000000001	19.307687659067124
12.100000000000001	19.510382691405244
12.100000000000001	20.40720456302955
12.100000000000001	21.106790586599878
12.100000000000001	22.718301509178122
12.100000000000001	24.183144610474642
12.100000000000001	26.15740700936411
12.100000000000001	28.81529297514869
12.100000000000001	30.652974142141378
12.100000000000001	35.064965299364204
12.100000000000001	36.14818127222871
12.100000000000001	42.60108527275617
12.100000000000001	42.976237386470025
12.100000000000001	46.61555962431249
12.100000000000001	47.98674031307779
12.100000000000001	49.98276396287116
12.100000000000001	52.58330945018595
12.100000000000001	58.27442131424073
12.100000000000001	63.88351629845372
12.100000000000001	67.43321741465526
12.200000000000001	19.317402487551135
12.200000000000001	19.59371418846656
12.200000000000001	20.34470885597536
12.200000000000001	21.265446772687557
12.200000000000001	22.584598925755774
12.200000000000001	24.41902713052526
12.200000000000001	25.953036385102113
12.200000000000001	29.130405337286945
12.200000000000001	30.37800807362102
12.200000000000001	35.461346629700515
12.200000000000001	35.80228756764969
12.200000000000001	42.18363126091081
12.200000000000001	43.45570010202061
12.200000000000001	46.66882288394553
12.200000000000001	47.95712419153792
12.200000000000001	49.49293337710436
12.200000000000001	53.1483039013583
12.200000000000001	57.71131797686085
12.200000000000001	64.5357632596618
12.200000000000001	66.827094395958
12.3	19.331429686785345
12.3	19.68125120145632
12.3	20.28665390682696
12.3	21.428222849036946
12.3	22.4554852239834
12.3	24.658963506151945
12.3	25.753418325003256
12.3	29.44952294438252
12.3	30.107967756305236
12.3	35.46149555325032
12.3	35.8616997093549
12.3	41.77145150540051
12.3	43.93904744294199
12.3	46.72249779634334
12.3	47.928029457520815
12.3	49.00854166252758
12.3	53.71725897012703
12.3	57.15380742426282
12.3	65.1918932403283
12.3	66.19555440730106
12.4	19.34975176344053
12.4	19.772976711040624
12.4	20.23302195752531
12.4	21.59510236697257
12.4	22.330942690712533
12.4	24.902937857617975
12.4	25.558535525512124
12.4	29.77263041064544
12.4	29.84283664880928
12.4	35.125789727277485
12.4	36.26600950354668
12.4	41.36453171128612
12.4	44.42623337308809
12.4	46.77658680367943
12.4	47.89948710721348
12.4	48.52957578715422
12.4	54.290157234493606
12.4	56.6018778559441
12.4	65.56973898890774
12.4	65.85185778218649
12.5	19.37235114437774
12.5	19.868873641341416
12.5	20.183795144782284
12.5	21.766068840469707
12.5	22.210953483206517
12.5	25.15093428237924
12.5	25.368370533886
12.5	29.582598048563458
12.5	30.099712337594365
12.5	34.79515442337008
12.5	36.67426096905568
12.5	40.962857423157054
12.5	44.91718941291816
12.5	46.83109167239812
12.5	47.87155057582084
12.5	48.05602256803708
12.5	54.86698194487025
12.5	56.0555173328819
12.5	64.9496361895549
12.5	66.51559027993918
12.600000000000001	19.399210179664934
12.600000000000001	19.96892486319794
12.600000000000001	20.1389555026332
12.600000000000001	21.941105749487612
12.600000000000001	22.09549963102747
12.600000000000001	25.182905749298484
12.600000000000001	25.402936858380308
12.600000000000001	29.327235092167655
12.600000000000001	30.43075331724759
12.600000000000001	34.469573810277815
12.600000000000001	37.08643905708971
12.600000000000001	40.56641402442697
12.600000000000001	45.41180015414937
12.600000000000001	46.88601368863269
12.600000000000001	47.58786867033827
12.600000000000001	47.8443202259818
12.600000000000001	55.44771683170884
12.600000000000001	55.51471377658429
12.600000000000001	64.33523612895725
12.600000000000001	66.8908937751962
12.700000000000001	19.430311145662472
12.700000000000001	20.073113197481685
12.700000000000001	20.098484965070078
12.700000000000001	21.984563038003945
12.700000000000001	22.12019654334121
12.700000000000001	25.002123424025797
12.700000000000001	25.658929647368915
12.700000000000001	29.0767307557806
12.700000000000001	30.76573793535411
12.700000000000001	34.14903189162063
12.700000000000001	37.50252871613276
12.700000000000001	40.175186736654105
12.700000000000001	45.90983788236108
12.700000000000001	46.94135378933632
12.700000000000001	47.12510060640725
12.700000000000001	47.81800872824896
12.700000000000001	54.979454967960734
12.700000000000001	56.032345977439164
12.700000000000001	63.72652755507499
12.700000000000001	66.783935194864
12.8	19.465636248159942
12.8	20.06236536873716
12.8	20.181421418449556
12.8	21.8781254842722
12.8	22.303324644086295
12.8	24.82600566468089
12.8	25.918896698227734
12.8	28.831067855574553
12.8	31.104650774599186
12.8	33.83351250567523
12.8	37.92251489474198
12.8	39.78916061886594
12.8	46.410746582630836
12.8	46.66770473485774
12.8	46.99711265248577
12.8	47.793157058503645
12.8	54.4497285466227
12.8	56.62085372926993
12.8	63.12349929519598
12.8	66.67747784703532
12.9	19.505167625580075
12.9	20.03057845571103
12.9	20.293832257141542
12.9	21.776168628391154
12.9	22.490473449951445
12.9	24.65453443353832
12.9	26.18282205031558
12.9	28.59022904824673
12.9	31.44747641782781
12.9	33.52299932520589
12.9	38.346382544308995
12.9	39.40832056691706
12.9	46.21566725965564
12.9	46.912628618466215
12.9	47.05329076055153
12.9	47.77164782208719
12.9	53.92552200953427
12.9	57.2132246387769
12.9	62.52614005337097
12.9	66.5715218319684
13	19.54888735224422
13	20.00310587634689
13	20.410328404830036
13	21.678674009546743
13	22.681626338784202
13	24.48769154992748
13	26.450689736828014
13	28.354196831590556
13	31.794199451271318
13	33.21747585733837
13	38.77411662176871
13	39.03265131286732
13	45.76897422921821
13	47.10988844601575
13	47.402388511863045
13	47.766561476797726
13	53.40682271018075
13	57.80944341939005
13	61.93443840774298
13	66.46606724120414
13.100000000000001	19.596777441694645
13.100000000000001	19.979929192205034
13.100000000000001	20.53089251650336
13.100000000000001	21.585623049832858
13.100000000000001	22.87676667152613
13.100000000000001	24.32545869170259
13.100000000000001	26.722483788164435
13.100000000000001	28.122953545128418
13.100000000000001	32.14480446776853
13.100000000000001	32.916925443474646
13.100000000000001	38.66213742438229
13.100000000000001	39.20570209224457
13.100000000000001	45.32761153551653
13.100000000000001	47.16690592463606
13.100000000000001	47.666066510323994
13.100000000000001	47.99184276890049
13.100000000000001	52.89361785751421
13.100000000000001	58.40949491616338
13.100000000000001	61.34838280604664
13.100000000000001	66.3611136025847
13.200000000000001	19.648819850077672
13.200000000000001	19.96102987904885
13.200000000000001	20.6555072143913
13.200000000000001	21.496997056611928
13.200000000000001	23.075877795712195
13.200000000000001	24.16781739679013
13.200000000000001	26.99818823530636
13.200000000000001	27.896481370810243
13.200000000000001	32.49927606998716
13.200000000000001	32.62133125925284
13.200000000000001	38.296763304162525
13.200000000000001	39.64112393161941
13.200000000000001	44.89156491319597
13.200000000000001	47.2243433200776
13.200000000000001	47.66648752643243
13.200000000000001	48.48465179660304
13.200000000000001	52.385894514947104
13.200000000000001	59.013364084128284
13.200000000000001	60.76796156417684
13.200000000000001	66.25666197399016
13.3	19.704996479582263
13.3	19.946389329916073
13.3	20.784155091530597
13.3	21.412777224959406
13.3	23.278943048986473
13.3	24.014749064814573
13.3	27.27778711319921
13.3	27.6747623337748
13.3	32.33067631454679
13.3	32.85759887364919
13.3	37.9365131893983
13.3	40.08036712902514
13.3	44.4608199387037
13.3	47.28220068247849
13.3	47.64730268729413
13.3	49.00132246361502
13.3	51.88363959934058
13.3	59.62103597271863
13.3	60.1931628646619
13.3	66.15271139249948
13.4	19.765289181935206
13.4	19.935988858263475
13.4	20.91681871536348
13.4	21.33294464019014
13.4	23.485945762639762
13.4	23.866234958806572
13.4	27.45777830318095
13.4	27.561264464141765
13.4	32.044943453538366
13.4	33.21975751072005
13.4	37.58137115125125
13.4	40.52341668922695
13.4	44.03536202942959
13.4	47.34047800258903
13.4	47.62530418334036
13.4	49.52504763335526
13.4	51.38683987999455
13.4	59.623974756411876
13.4	60.23249571447988
13.4	66.04926242614971
13.5	19.829679761947812
13.5	19.92980970118284
13.5	21.053480631370327
13.5	21.25748028046524
13.5	23.696869265147576
13.5	23.722256206998914
13.5	27.245510993105622
13.5	27.84860434116766
13.5	31.764115354799486
13.5	33.5857366326302
13.5	37.23132109436884
13.5	40.97025763489001
13.5	43.615176442859166
13.5	47.399175222672014
13.5	47.60265960940605
13.5	50.053644790849106
13.5	50.895481977641495
13.5	59.06038515307006
13.5	60.84772851753447
13.5	65.94631483788923
13.600000000000001	19.89814998111708
13.600000000000001	19.927833022705162
13.600000000000001	21.186365019459725
13.600000000000001	21.19412336677556
13.600000000000001	23.582793804649445
13.600000000000001	23.91169688580065
13.600000000000001	27.037941963520215
13.600000000000001	28.139790811448375
13.600000000000001	31.488174531468513
13.600000000000001	33.955520913458706
13.600000000000001	36.88634675643605
13.600000000000001	41.42087500871613
13.600000000000001	43.200248275750525
13.600000000000001	47.458292245010234
13.600000000000001	47.57996663708272
13.600000000000001	50.409552363448434
13.600000000000001	50.58650137336576
13.600000000000001	58.5023818323978
13.600000000000001	61.46671965934672
13.600000000000001	65.84386842182928
13.700000000000001	19.93003991706696
13.700000000000001	19.970681561342904
13.700000000000001	21.119579629279112
13.700000000000001	21.338729434071585
13.700000000000001	23.44782861610081
13.700000000000001	24.1304119581453
13.700000000000001	26.83505262131932
13.700000000000001	28.434807959656425
13.700000000000001	31.21710333144167
13.700000000000001	34.32909505309589
13.700000000000001	36.54643170773897
13.700000000000001	41.875253875395615
13.700000000000001	42.79056246330621
13.700000000000001	47.51782893846869
13.700000000000001	47.55745511588847
13.700000000000001	49.92903735800514
13.700000000000001	51.12337267226508
13.700000000000001	57.949952434975934
13.700000000000001	62.0894544834963
13.700000000000001	65.74192319303236
13.8	19.936411412373968
13.8	20.047256188423592
13.8	21.05710478302927
13.8	21.48728133506136
13.8	23.317341376709667
13.8	24.35299782370907
13.8	26.6368242214543
13.8	28.733639891361154
13.8	30.95088393765384
13.8	34.70644378041525
13.8	36.21155935079109
13.8	42.33337932339144
13.8	42.38610377839443
13.8	47.53523201734795
13.8	47.5777851450314
13.8	49.453923130338204
13.8	51.66413689067904
13.8	57.40308446324333
13.8	62.715918397173034
13.8	65.64047905364954
13.9	19.94692847379986
13.9	20.12785551609067
13.9	20.998921058047056
13.9	21.639761564300542
13.9	23.191312695034366
13.9	24.579437835516984
13.9	26.443237868118178
13.9	29.036270736391323
13.9	30.689498368394876
13.9	35.0875518564064
13.9	35.881712919978334
13.9	41.986856830727945
13.9	42.7952364665123
13.9	47.51335374478209
13.9	47.63816068053948
13.9	48.984195696918114
13.9	52.20872284011116
13.9	56.86176528044252
13.9	63.34609686964568
13.9	65.53953539499079
14	19.96157200735035
14	20.212461169606605
14	20.945008938785907
14	21.796152613014012
14	23.0697230550337
14	24.809715361701564
14	26.25427451602008
14	29.342684652196205
14	30.43292847769267
14	35.47240407729232
14	35.55687548124639
14	41.59280606617892
14	43.26081044512456
14	47.491852772628924
14	47.69895534300574
14	48.51984092067168
14	52.75708329911219
14	56.32598210957389
14	63.97997543275618
14	65.00492788584248
14.100000000000001	19.98032286343351
14.100000000000001	20.301054749662775
14.100000000000001	20.895348819948865
14.100000000000001	21.956436972857095
14.100000000000001	22.952552818370467
14.100000000000001	25.04381378909527
14.100000000000001	26.069914971734953
14.100000000000001	29.65286582719198
14.100000000000001	30.181155955756292
14.100000000000001	35.2370299318222
14.100000000000001	35.860985277627314
14.100000000000001	41.20393576596119
14.100000000000001	43.73008642718366
14.100000000000001	47.47074905923701
14.100000000000001	47.76016891198658
14.100000000000001	48.0608445100059
14.100000000000001	53.30918360675194
14.100000000000001	55.79572203234338
14.100000000000001	64.40230666619031
14.100000000000001	64.6175396195119
14.200000000000001	20.003161840568215
14.200000000000001	20.393617836260145
14.200000000000001	20.849921009690835
14.200000000000001	22.120597139729206
14.200000000000001	22.83978222681061
14.200000000000001	25.281716526831268
14.200000000000001	25.890139895144557
14.200000000000001	29.93416232948355
14.200000000000001	29.9667984841032
14.200000000000001	34.92215900000135
14.200000000000001	36.253280333360266
14.200000000000001	40.820230045959555
14.200000000000001	44.20304960878079
14.200000000000001	47.45005549617673
14.200000000000001	47.60719201784296
14.200000000000001	47.821801152019574
14.200000000000001	53.86499621499075
14.200000000000001	55.27097198812108
14.200000000000001	63.8053478442899
14.200000000000001	65.23970774966678
14.3	20.03006968913039
14.3	20.490131992612316
14.3	20.808705732877574
14.3	22.288615617582355
14.3	22.731391404689393
14.3	25.523407009915772
14.3	25.7149298009387
14.3	29.691928963048465
14.3	30.284466883234384
14.3	34.61224524493339
14.3	36.64927416487118
14.3	40.44167285601222
14.3	44.67968521425627
14.3	47.15886884064246
14.3	47.42978073918057
14.3	47.8838518144004
14.3	54.42449786057296
14.3	54.751718772874284
14.3	63.214039148849764
14.3	65.14077392362678
14.4	20.06102711518999
14.4	20.590578769112437
14.4	20.771683134459856
14.4	22.46047492226885
14.4	22.62736036150128
14.4	25.544265060226177
14.4	25.768868702830222
14.4	29.45443705849926
14.4	30.605855325831026
14.4	34.307271056499076
14.4	37.048951739987444
14.4	40.06824797925611
14.4	45.15997849577042
14.4	46.715860217465824
14.4	47.409930779078216
14.4	47.94632063877287
14.4	54.237949038130026
14.4	54.98766799685701
14.4	62.62836861778625
14.4	65.04233578096431
14.5	20.096014784386718
14.5	20.694939707313715
14.5	20.738833282905127
14.5	22.52766899455451
14.5	22.636157585379397
14.5	25.378125902231343
14.5	26.018085103076945
14.5	29.22166765651415
14.5	30.93094815728761
14.5	34.00721865520654
14.5	37.45229807695138
14.5	39.699939031475175
14.5	45.643914732182004
14.5	46.27815122902492
14.5	47.39050986168923
14.5	48.00920735443112
14.5	53.72964928991599
14.5	55.554487876596234
14.5	62.0483240849754
14.5	64.94439859469043
14.600000000000001	20.135013325871835
14.600000000000001	20.71013617371671
14.600000000000001	20.803196343949114
14.600000000000001	22.43229709173397
14.600000000000001	22.815646158088796
14.600000000000001	25.21649241604827
14.600000000000001	26.27103974476351
14.600000000000001	28.993601637156182
14.600000000000001	31.259729770417074
14.600000000000001	33.71207009214566
14.600000000000001	37.859298247358964
14.600000000000001	39.336729460486445
14.600000000000001	45.84572679675163
14.600000000000001	46.131479227096584
14.600000000000001	47.3715210510842
14.600000000000001	48.072511681420586
14.600000000000001	53.2268058877122
14.600000000000001	56.12493999132843
14.600000000000001	61.47389324343195
14.600000000000001	64.8469624319225
14.700000000000001	20.17800333630351
14.700000000000001	20.685571733039183
14.700000000000001	20.915330214974936
14.700000000000001	22.341224334342808
14.700000000000001	22.99892321501473
14.700000000000001	25.05934455251911
14.700000000000001	26.527716202126378
14.700000000000001	28.770219720729695
14.700000000000001	31.592184608659046
14.700000000000001	33.421807248988465
14.700000000000001	38.269937379059584
14.700000000000001	38.97860254555108
14.700000000000001	45.4185716818797
14.700000000000001	46.62265730588932
14.700000000000001	47.352966587713325
14.700000000000001	48.13623333147492
14.700000000000001	52.729405043396994
14.700000000000001	56.699007715853774
14.700000000000001	60.90506365313491
14.700000000000001	64.75002737253955
14.8	20.224965383904667
14.8	20.66511982133856
14.8	21.031322859652338
14.8	22.254430300056356
14.8	23.185971358072486
14.8	24.906662126193094
14.8	26.788098093068434
14.8	28.55150246871651
14.8	31.92829716927088
14.8	33.13641183805406
14.8	38.62554139682337
14.8	38.6842006590215
14.8	44.99667048448832
14.8	47.117434308743746
14.8	47.33484812683335
14.8	48.20037200754656
14.8	52.23743282063347
14.8	57.276675024387124
14.8	60.34182258873569
14.8	64.65347116961279
14.9	20.275880012553493
14.9	20.64876023715027
14.9	21.151155824627757
14.9	22.171894465941936
14.9	23.37677322031524
14.9	24.758424817359902
14.9	27.052169082648287
14.9	28.337430284766647
14.9	32.2680520064635
14.9	32.855865402403744
14.9	38.277528954820845
14.9	39.102073336125535
14.9	44.58000764287159
14.9	47.31716687828729
14.9	47.615795605087
14.9	48.26492740926009
14.9	51.75087513182687
14.9	57.85792649984384
14.9	59.78415722618502
14.9	64.557495826096
15	20.33072774594689
15	20.636472720925973
15	21.274810668060848
15	22.093596211601728
15	23.571311469791436
15	24.614612174205725
15	27.319912886572755
15	28.12798341579638
15	32.580149316011116
15	32.611433734541016
15	37.93454798993071
15	39.5235407239636
15	44.16856743215324
15	47.29992376129321
15	48.117726537873494
15	48.32989922533875
15	51.26971774042687
15	58.4427469465501
15	59.23205442749684
15	64.46208575918672
15.100000000000001	20.389489091795387
15.100000000000001	20.628236958937823
15.100000000000001	21.402268963750384
15.100000000000001	22.019514822388036
15.100000000000001	23.76956881337598
15.100000000000001	24.475203615043334
15.100000000000001	27.5913132746427
15.100000000000001	27.923141953147347
15.100000000000001	32.30924478403492
15.100000000000001	32.958427030916184
15.100000000000001	37.59658110196379
15.100000000000001	39.94858820353732
15.100000000000001	43.76233396389677
15.100000000000001	47.28311942696427
15.100000000000001	48.39528714893359
15.100000000000001	48.62321242858225
15.100000000000001	50.79394625754892
15.100000000000001	58.68550753937332
15.100000000000001	59.03112318392516
15.100000000000001	64.36716969873883
15.200000000000001	20.452144546067554
15.200000000000001	20.62403258726429
15.200000000000001	21.53351230528043
15.200000000000001	21.94962949272073
15.200000000000001	23.971528000595956
15.200000000000001	24.340178430646187
15.200000000000001	27.722885833836195
15.200000000000001	27.8663540741792
15.200000000000001	32.04313284300299
15.200000000000001	33.30901663925201
15.200000000000001	37.263610719731524
15.200000000000001	40.37720122593707
15.200000000000001	43.36129118507905
15.200000000000001	47.2667543503023
15.200000000000001	48.4610908477415
15.200000000000001	49.132238674157016
15.200000000000001	50.323546141034925
15.200000000000001	58.144490212483504
15.200000000000001	59.62303733939315
15.200000000000001	64.27275159343856
15.3	20.51867459727448
15.3	20.623839195845882
15.3	21.668522310176044
15.3	21.883919329495484
15.3	24.177171827425887
15.3	24.209515786693498
15.3	27.527194841889155
15.3	28.145019173410898
15.3	31.781794361260282
15.3	33.66318737235188
15.3	36.93561910066542
15.3	40.80936531495795
15.3	42.96542287727737
15.3	47.25082886025336
15.3	48.52731000315712
15.3	49.64479051047041
15.3	49.85850268955511
15.3	57.608998943556934
15.3	60.21847771778216
15.3	64.17882954006176
15.4	20.58905973078738
15.4	20.6276363326206
15.4	21.807280624045813
15.4	21.82236335560687
15.4	24.08319472621338
15.4	24.38648314016696
15.4	27.336048609759644
15.4	28.427292524834957
15.4	31.52521003933615
15.4	34.02092411515668
15.4	36.61258833048115
15.4	41.245066069659714
15.4	42.574712655875814
15.4	47.2353431707111
15.4	48.59394428516982
15.4	49.398801076365665
15.4	50.16085323904797
15.4	57.079018229191696
15.4	60.817429561049735
15.4	64.08541570906124
15.5	20.635403507623728
15.5	20.663280433291877
15.5	21.764940513424396
15.5	21.949768924865385
15.5	23.961194172394322
15.5	24.59944483903098
15.5	27.149426619838614
15.5	28.71315814853048
15.5	31.273360410430744
15.5	34.382211827634066
15.5	36.294500322880076
15.5	41.68428916687234
15.5	42.189143969284174
15.5	47.22029740444832
15.5	48.66099336151429
15.5	48.94442626582218
15.5	50.68041191121676
15.5	56.554534388287294
15.5	61.41987820802556
