% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 11 2026, 14:53
% Table:              Tabla 4 - Valor propio
% R_1 (nm)                                        lambda                                            Energía propia (meV)                              Probabilidad total (1)
7.2                                               0.03132209168526408                               31.322091685264077                                0.9999999999999993
7.2                                               0.03418691348020589                               34.18691348020588                                 1.000000000000001
7.2                                               0.03941223575545213                               39.41223575545212                                 1.000000000000001
7.2                                               0.03981125988067894                               39.81125988067893                                 0.9999999999999983
7.2                                               0.04507812253709654                               45.07812253709653                                 0.9999999999999986
7.2                                               0.04727717780953004                               47.27717780953003                                 0.9999999999999996
7.2                                               0.05002767328348734                               50.02767328348733                                 0.9999999999999976
7.2                                               0.05401058257619318                               54.01058257619317                                 1
7.2                                               0.05490526666616274                               54.90526666616273                                 0.9999999999999991
7.2                                               0.059059382094375355                              59.05938209437535                                 0.9999999999999992
7.2                                               0.06018306694309328                               60.18306694309327                                 1.0000000000000009
7.2                                               0.062283565521383664                              62.283565521383665                                1.0000000000000004
7.2                                               0.06843525332598169                               68.43525332598168                                 1.0000000000000007
7.2                                               0.06849232581858525                               68.49232581858524                                 0.9999999999999994
7.2                                               0.06939720181907655                               69.39720181907654                                 0.9999999999999986
7.2                                               0.0762284129095052                                76.2284129095052                                  0.999999999999999
7.2                                               0.07934543140675365                               79.34543140675365                                 1.0000000000000013
7.4                                               -0.020632550374443698                             -20.632550374443696                               0.9999999999999986
7.4                                               -0.012904294204115416                             -12.904294204115415                               1.0000000000000007
7.4                                               -0.0054200540731291075                            -5.420054073129107                                1.0000000000000007
7.4                                               0.0018198971366200217                             1.8198971366200216                                1.0000000000000007
7.4                                               0.008813404461359267                              8.813404461359266                                 0.9999999999999989
7.4                                               0.015556037591692454                              15.556037591692453                                0.9999999999999976
7.4                                               0.022040575320513928                              22.040575320513927                                1
7.4                                               0.028256199373698235                              28.25619937369823                                 0.999999999999998
7.4                                               0.031322092508590124                              31.32209250859012                                 1.0000000000000036
7.4                                               0.03418691352892314                               34.186913528923135                                0.9999999999999986
7.4                                               0.03941223552840844                               39.41223552840843                                 0.9999999999999999
7.4                                               0.039811260170978476                              39.81126017097847                                 1.0000000000000007
7.4                                               0.04507812304652593                               45.07812304652592                                 1.0000000000000004
7.4                                               0.04727717778593139                               47.277177785931386                                0.9999999999999981
7.4                                               0.05002767382749106                               50.02767382749106                                 1.000000000000001
7.4                                               0.054010583089089605                              54.0105830890896                                  0.9999999999999976
7.4                                               0.054905267120093915                              54.9052671200939                                  1.0000000000000004
7.4                                               0.05905938266451564                               59.05938266451563                                 0.9999999999999987
7.4                                               0.060183067447697115                              60.183067447697105                                1.0000000000000002
7.4                                               0.062283565860321986                              62.28356586032198                                 0.9999999999999991
