% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 16 2026, 22:23
% Table:              Tabla 6 - Valor propio 2
% n                                               lambda                                            Energía propia (meV)                              Probabilidad total (1)
1.9                                               0.07585093728550679                               75.85093728550679                                 1.0000000000000007
1.9                                               0.07673687009022721                               76.7368700902272                                  0.999999999999999
1.9                                               0.07673687204942167                               76.73687204942166                                 0.9999999999999997
1.9                                               0.07876159428145049                               78.76159428145048                                 1.0000000000000013
1.9                                               0.08167624950490858                               81.67624950490857                                 1.0000000000000004
2                                                 0.01716403578204294                               17.164035782042937                                0.9999999999999989
2                                                 0.017950034198230394                              17.95003419823039                                 0.9999999999999999
2                                                 0.017950043460823337                              17.950043460823334                                0.9999999999999998
2                                                 0.020299193235014404                              20.299193235014403                                0.9999999999999981
2                                                 0.020299194455349612                              20.29919445534961                                 1.0000000000000004
2                                                 0.024185445076426115                              24.185445076426113                                0.9999999999999999
2                                                 0.024185445318370746                              24.185445318370746                                0.9999999999999998
2                                                 0.029567002620345326                              29.567002620345324                                1.0000000000000016
2                                                 0.029567003173522025                              29.56700317352202                                 0.9999999999999986
2                                                 0.036388840933509456                              36.38884093350946                                 1.000000000000001
2                                                 0.03638884107229387                               36.388841072293864                                1.0000000000000007
2                                                 0.044586279291286765                              44.58627929128676                                 1
2                                                 0.044586280200657503                              44.586280200657505                                1
2                                                 0.05408946692499701                               54.089466924997005                                0.9999999999999992
2                                                 0.054089467456653224                              54.08946745665322                                 1.0000000000000002
2                                                 0.06325196724242854                               63.25196724242853                                 1
2                                                 0.06482827463140925                               64.82827463140924                                 1.0000000000000004
2                                                 0.06482827520675896                               64.82827520675895                                 0.9999999999999999
2                                                 0.06689459136294706                               66.89459136294705                                 0.9999999999999993
2                                                 0.06838061514746123                               68.38061514746123                                 1.0000000000000018
2                                                 0.0691948926875882                                69.1948926875882                                  1.0000000000000016
2                                                 0.06922399950734019                               69.22399950734018                                 0.9999999999999988
2                                                 0.07169180847958295                               71.69180847958295                                 1.0000000000000007
2                                                 0.07169242518530103                               71.69242518530102                                 1.0000000000000004
2                                                 0.07585086828508994                               75.85086828508993                                 0.9999999999999997
2                                                 0.0758509439522857                                75.85094395228569                                 1.0000000000000009
2                                                 0.07673686954501503                               76.73686954501503                                 1.0000000000000013
