% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 17 2026, 02:13
% Table:              Tabla 7 - Valor propio 3
% B (T)                                           n                                                 lambda                                            Energía propia (meV)                              Probabilidad total (1)
18.400000000000002                                2.5                                               0.062347263579912285-6.511715964131031E-12i       62.34726357991228-6.5117159641310294E-9i          1.0000000000000004
18.400000000000002                                3                                                 0.016362959186947287                              16.362959186947286                                0.9999999999999973
18.400000000000002                                3                                                 0.017931545503624274                              17.93154550362427                                 1.0000000000000004
18.400000000000002                                3                                                 0.018629271782348106                              18.629271782348106                                1.0000000000000002
18.400000000000002                                3                                                 0.01962225399724557                               19.62225399724557                                 1.000000000000002
18.400000000000002                                3                                                 0.02012284912885895                               20.12284912885895                                 1
18.400000000000002                                3                                                 0.021932850497263748                              21.932850497263743                                1
18.400000000000002                                3                                                 0.02321919907921287                               23.219199079212864                                0.9999999999999997
18.400000000000002                                3                                                 0.025163184861859172                              25.16318486185917                                 0.9999999999999986
18.400000000000002                                3                                                 0.02612069361047127                               26.12069361047127                                 0.9999999999999984
18.400000000000002                                3                                                 0.027806699084077152                              27.806699084077152                                1.0000000000000018
18.400000000000002                                3                                                 0.029238227926273855                              29.238227926273854                                1.000000000000001
18.400000000000002                                3                                                 0.03395876969504591                               33.9587696950459                                  0.9999999999999997
18.400000000000002                                3                                                 0.03413042218095101                               34.13042218095101                                 1.0000000000000007
18.400000000000002                                3                                                 0.039830225473945                                 39.83022547394499                                 1.0000000000000016
18.400000000000002                                3                                                 0.04175914746600601                               41.759147466006                                   0.9999999999999999
18.400000000000002                                3                                                 0.04633710681681088-5.560659237963328E-17i        46.33710681681087-5.560659237963327E-14i          0.9999999999999996
18.400000000000002                                3                                                 0.05128067064924484-3.174178344532074E-13i        51.28067064924484-3.1741783445320735E-10i         1.0000000000000002
18.400000000000002                                3                                                 0.053654811877641054+1.1612236217496679E-11i      53.65481187764105+1.1612236217496679E-8i          0.9999999999999996
18.400000000000002                                3                                                 0.061788619229248755+8.871622784134187E-9i        61.788619229248745+8.871622784134186E-6i          0.999999999999999
18.400000000000002                                3                                                 0.06257506566372141-1.76149291923323E-8i          62.5750656637214-1.7614929192332298E-5i           0.9999999999999997
18.6                                              1                                                 0.016455980908052267                              16.455980908052265                                1.0000000000000024
18.6                                              1                                                 0.017937916264687284                              17.93791626468728                                 1.0000000000000022
18.6                                              1                                                 0.01801329704822878                               18.01329704822878                                 0.9999999999999979
18.6                                              1                                                 0.018770817705729068                              18.770817705729065                                0.9999999999999991
18.6                                              1                                                 0.019517725118030363                              19.517725118030363                                0.9999999999999998
18.6                                              1                                                 0.02046698396308716                               20.46698396308716                                 1.0000000000000002
18.6                                              1                                                 0.021696898398815168                              21.696898398815165                                1.0000000000000002
18.6                                              1                                                 0.02370336320945715                               23.70336320945715                                 1
18.6                                              1                                                 0.02480609435188147                               24.806094351881466                                0.9999999999999994
18.6                                              1                                                 0.02843052076996541                               28.43052076996541                                 1.0000000000000009
18.6                                              1                                                 0.02875926920957747                               28.759269209577464                                0.9999999999999983
18.6                                              1                                                 0.03352681185767996                               33.52681185767995                                 1.000000000000001
18.6                                              1                                                 0.0347270087883772                                34.7270087883772                                  0.9999999999999986
18.6                                              1                                                 0.03909857983355483+1.3722403673545901E-17i       39.09857983355483+1.37224036735459E-14i           0.9999999999999991
18.6                                              1                                                 0.04267708131860035+3.0875422797504017E-16i       42.67708131860035+3.087542279750402E-13i          0.9999999999999977
18.6                                              1                                                 0.04547398781675161-1.5353378738860298E-14i       45.4739878167516-1.5353378738860295E-11i          1
18.6                                              1                                                 0.0479740478784611+1.2540693325287917E-12i        47.9740478784611+1.2540693325287915E-9i           0.9999999999999977
18.6                                              1                                                 0.05235212285422574+1.311624991382044E-10i        52.35212285422574+1.311624991382044E-7i           1.0000000000000004
18.6                                              1                                                 0.05265697902557049-6.339067511423582E-10i        52.65697902557048-6.339067511423581E-7i           1
18.6                                              1                                                 0.054529973526680126+4.38839403702585E-9i         54.529973526680116+4.388394037025849E-6i          0.9999999999999996
18.6                                              1.5                                               0.01645598105518878                               16.455981055188776                                1.0000000000000002
18.6                                              1.5                                               0.01801327693962157                               18.01327693962157                                 0.9999999999999996
18.6                                              1.5                                               0.018770815653817288                              18.770815653817287                                1
18.6                                              1.5                                               0.0195177253875079                                19.517725387507898                                0.9999999999999994
18.6                                              1.5                                               0.02046697570828386                               20.466975708283858                                0.9999999999999986
18.6                                              1.5                                               0.021696898544500007                              21.696898544500005                                1.0000000000000009
18.6                                              1.5                                               0.02201878684845307                               22.018786848453065                                1.0000000000000004
18.6                                              1.5                                               0.02370337712826702                               23.703377128267018                                0.9999999999999991
18.6                                              1.5                                               0.024806094448650118                              24.806094448650118                                0.9999999999999988
18.6                                              1.5                                               0.028430529637275492                              28.43052963727549                                 1.0000000000000002
18.6                                              1.5                                               0.028759269276559973                              28.75926927655997                                 0.9999999999999994
18.6                                              1.5                                               0.03352681190411512                               33.52681190411512                                 0.9999999999999993
18.6                                              1.5                                               0.03472702422964298                               34.72702422964298                                 0.9999999999999989
18.6                                              1.5                                               0.039098579865329504                              39.0985798653295                                  1.000000000000001
18.6                                              1.5                                               0.0426771424614943-4.232835197644742E-17i         42.6771424614943-4.2328351976447417E-14i          1.0000000000000009
18.6                                              1.5                                               0.04547398783807411+4.578226671403397E-15i        45.47398783807411+4.578226671403397E-12i          0.9999999999999999
18.6                                              1.5                                               0.052353443614190115-2.6216554261318407E-11i      52.35344361419011-2.6216554261318402E-8i          1.0000000000000002
18.6                                              1.5                                               0.052656979156298946-2.3925991280278364E-11i      52.656979156298945-2.392599128027836E-8i          0.9999999999999987
18.6                                              1.5                                               0.05565873858665751+1.252030385200592E-10i        55.6587385866575+1.252030385200592E-7i            1.0000000000000018
18.6                                              1.5                                               0.06065311835002212-2.1155636864352677E-8i        60.65311835002212-2.1155636864352673E-5i          1.0000000000000002
18.6                                              2                                                 0.01645598171752695                               16.455981717526946                                1.0000000000000016
18.6                                              2                                                 0.01801327714079294                               18.01327714079294                                 1
18.6                                              2                                                 0.018770815580679556                              18.770815580679553                                1.0000000000000002
18.6                                              2                                                 0.01951772516848152                               19.51772516848152                                 1.0000000000000007
18.6                                              2                                                 0.020466978581114903                              20.4669785811149                                  0.9999999999999988
18.6                                              2                                                 0.021696898437347817                              21.696898437347816                                1.0000000000000002
18.6                                              2                                                 0.023703290712770483                              23.703290712770478                                1.0000000000000007
18.6                                              2                                                 0.024189118361186077                              24.189118361186075                                1.0000000000000013
18.6                                              2                                                 0.02480609438384314                               24.806094383843135                                1.0000000000000013
18.6                                              2                                                 0.02843054089327074                               28.430540893270734                                0.9999999999999989
18.6                                              2                                                 0.02875926923653592                               28.759269236535914                                1.0000000000000004
18.6                                              2                                                 0.033526811879917365                              33.52681187991736                                 0.9999999999999994
18.6                                              2                                                 0.03472703730699933                               34.72703730699933                                 0.9999999999999988
18.6                                              2                                                 0.039098579851271534                              39.09857985127153                                 1.0000000000000002
18.6                                              2                                                 0.04267718166846356+5.13046536138316E-17i         42.67718166846355+5.130465361383159E-14i          0.9999999999999988
18.6                                              2                                                 0.04547398783033892+2.55363062767874E-16i         45.47398783033892+2.55363062767874E-13i           1.0000000000000007
18.6                                              2                                                 0.052353692428762644+6.221350231462864E-12i       52.35369242876264+6.221350231462863E-9i           0.999999999999999
18.6                                              2                                                 0.052656979361477466+3.5753253688083375E-13i      52.65697936147746+3.575325368808337E-10i          1.0000000000000002
18.6                                              2                                                 0.059877914054495066-6.408209228316315E-10i       59.87791405449506-6.408209228316315E-7i           1.0000000000000007
18.6                                              2                                                 0.060653136998235324+1.0569810778298578E-8i       60.65313699823532+1.0569810778298577E-5i          1.0000000000000007
18.6                                              2.5                                               0.016455981746586704                              16.4559817465867                                  1.000000000000001
18.6                                              2.5                                               0.018013277180669626+2.463700132069605E-18i       18.013277180669625+2.4637001320696047E-15i        1
18.6                                              2.5                                               0.018770815636224694                              18.770815636224693                                0.9999999999999981
18.6                                              2.5                                               0.019517725168568367                              19.517725168568365                                1.0000000000000018
18.6                                              2.5                                               0.02046697912989616                               20.466979129896156                                1.0000000000000004
18.6                                              2.5                                               0.021696898437366746                              21.696898437366745                                0.9999999999999979
18.6                                              2.5                                               0.023703338641566166                              23.703338641566162                                0.9999999999999994
18.6                                              2.5                                               0.02480609438367047                               24.806094383670466                                0.9999999999999999
18.6                                              2.5                                               0.02541164996448786-3.418471332784151E-18i        25.411649964487857-3.4184713327841507E-15i        0.9999999999999993
18.6                                              2.5                                               0.02843055469470271                               28.430554694702703                                0.9999999999999991
18.6                                              2.5                                               0.028759269236537433                              28.759269236537428                                0.9999999999999994
18.6                                              2.5                                               0.03352681187991863                               33.526811879918625                                1.0000000000000007
18.6                                              2.5                                               0.03472704803840902                               34.727048038409016                                1.0000000000000002
18.6                                              2.5                                               0.03909857985127283                               39.09857985127283                                 0.999999999999999
18.6                                              2.5                                               0.0426772089900568+1.3973098846741743E-17i        42.6772089900568+1.3973098846741743E-14i          0.9999999999999982
18.6                                              2.5                                               0.04547398783034016+5.472129255421031E-16i        45.47398783034015+5.47212925542103E-13i           0.9999999999999999
18.6                                              2.5                                               0.05235382001704431-1.005476485767507E-12i        52.353820017044306-1.0054764857675069E-9i         0.9999999999999997
18.6                                              2.5                                               0.05265697932318315+1.007252970564161E-11i        52.656979323183144+1.007252970564161E-8i          1.0000000000000002
18.6                                              2.5                                               0.06065314165281484+9.8313904814283E-10i          60.65314165281483+9.8313904814283E-7i             0.9999999999999997
18.6                                              2.5                                               0.06240698909361593-2.6969486924717104E-9i        62.40698909361592-2.69694869247171E-6i            1.0000000000000033
18.6                                              3                                                 0.01645598176049104                               16.45598176049104                                 0.9999999999999977
18.6                                              3                                                 0.018013277198976232                              18.01327719897623                                 1.0000000000000002
18.6                                              3                                                 0.018770815660951068-2.1021210287754275E-18i      18.770815660951065-2.1021210287754273E-15i        1
18.6                                              3                                                 0.01951772516859661                               19.517725168596606                                1.0000000000000004
18.6                                              3                                                 0.02046697934765751                               20.466979347657507                                1.000000000000001
18.6                                              3                                                 0.021696898437368217                              21.696898437368215                                0.9999999999999997
18.6                                              3                                                 0.023703344364739934                              23.703344364739934                                1.0000000000000002
18.6                                              3                                                 0.024806094383715033                              24.806094383715028                                1
18.6                                              3                                                 0.0261449337126239                                26.144933712623896                                0.9999999999999988
18.6                                              3                                                 0.028430570233522093                              28.430570233522086                                1.0000000000000009
18.6                                              3                                                 0.028759269236537016                              28.759269236537016                                0.9999999999999999
18.6                                              3                                                 0.03352681187991802                               33.526811879918014                                1.0000000000000009
18.6                                              3                                                 0.03472705639697411                               34.727056396974106                                0.9999999999999999
18.6                                              3                                                 0.03909857985127238                               39.098579851272376                                0.9999999999999998
18.6                                              3                                                 0.042677228330993015                              42.67722833099301                                 0.9999999999999994
18.6                                              3                                                 0.045473987830339846                              45.473987830339844                                0.9999999999999996
18.6                                              3                                                 0.05235389732246857-1.799367312526108E-17i        52.35389732246857-1.799367312526108E-14i          0.9999999999999982
18.6                                              3                                                 0.052656979327260725-6.592308116228394E-17i       52.65697932726072-6.592308116228393E-14i          0.9999999999999996
18.6                                              3                                                 0.06065314201948775-6.57342333261368E-15i         60.65314201948774-6.573423332613679E-12i          0.9999999999999987
18.6                                              3                                                 0.06377642765507856-8.554530396304417E-12i        63.77642765507855-8.554530396304415E-9i           1
18.8                                              1                                                 0.016549858786795366                              16.549858786795365                                1.0000000000000009
18.8                                              1                                                 0.01796804865579825                               17.96804865579825                                 1.0000000000000049
18.8                                              1                                                 0.018093686303182352                              18.09368630318235                                 1.0000000000000009
18.8                                              1                                                 0.01894415897140242                               18.94415897140242                                 1.0000000000000007
18.8                                              1                                                 0.019434811945398936                              19.434811945398934                                1.0000000000000004
18.8                                              1                                                 0.020825729171165777                              20.825729171165776                                0.999999999999999
18.8                                              1                                                 0.021477670479373878                              21.477670479373877                                1
18.8                                              1                                                 0.024200572688645547                              24.200572688645543                                0.999999999999999
18.8                                              1                                                 0.02446622577916334                               24.466225779163334                                0.9999999999999991
18.8                                              1                                                 0.028298395614153968                              28.298395614153968                                1.0000000000000009
18.8                                              1                                                 0.029067115518513265                              29.06711551851326                                 0.9999999999999994
18.8                                              1                                                 0.0329422013766973                                32.9422013766973                                  0.9999999999999986
18.8                                              1                                                 0.03550787038794974                               35.50787038794974                                 0.999999999999999
18.8                                              1                                                 0.03838681557948093                               38.38681557948093                                 0.999999999999999
18.8                                              1                                                 0.04360766503692631+1.470415569965212E-15i        43.607665036926306+1.4704155699652117E-12i        0.9999999999999997
18.8                                              1                                                 0.04463156804765845-1.5480424940151455E-14i       44.63156804765844-1.548042494015145E-11i          1.0000000000000013
18.8                                              1                                                 0.048047343891693385+1.713217579059062E-12i       48.04734389169338+1.7132175790590618E-9i          0.9999999999999987
18.8                                              1                                                 0.05168059093452011+5.212426310651595E-11i        51.68059093452011+5.212426310651595E-8i           0.9999999999999993
18.8                                              1                                                 0.05343612595158751-9.30284845474037E-11i         53.43612595158751-9.30284845474037E-8i            0.9999999999999998
18.8                                              1                                                 0.05447141834849382+9.054141575440248E-9i         54.47141834849381+9.054141575440248E-6i           1.0000000000000018
18.8                                              1.5                                               0.01654985889371359                               16.54985889371359                                 1.0000000000000002
18.8                                              1.5                                               0.018093675382571922                              18.09367538257192                                 0.9999999999999999
18.8                                              1.5                                               0.01894415672676189                               18.944156726761886                                1.0000000000000007
18.8                                              1.5                                               0.019434812249066152                              19.43481224906615                                 1.000000000000001
18.8                                              1.5                                               0.020825719260276127                              20.825719260276124                                0.9999999999999987
18.8                                              1.5                                               0.021477670635505722                              21.47767063550572                                 1
18.8                                              1.5                                               0.022045879556262943                              22.045879556262943                                0.9999999999999972
18.8                                              1.5                                               0.02420058347343962                               24.200583473439618                                1.0000000000000004
18.8                                              1.5                                               0.024466225881258574                              24.466225881258573                                1.000000000000001
18.8                                              1.5                                               0.028298395684342018                              28.298395684342015                                0.9999999999999994
18.8                                              1.5                                               0.02906712381810396                               29.06712381810396                                 0.9999999999999987
18.8                                              1.5                                               0.032942201425239515                              32.94220142523951                                 0.9999999999999994
18.8                                              1.5                                               0.03550788592446158                               35.507885924461576                                0.9999999999999987
18.8                                              1.5                                               0.03838681561264431                               38.3868156126443                                  1.0000000000000013
18.8                                              1.5                                               0.04360773226117161-3.3415429014488213E-16i       43.607732261171606-3.341542901448821E-13i         0.9999999999999994
18.8                                              1.5                                               0.04463156806988598+3.780343201308884E-15i        44.63156806988598+3.780343201308884E-12i          0.9999999999999998
18.8                                              1.5                                               0.051680590927380886+3.950624889780327E-13i       51.68059092738088+3.9506248897803273E-10i         1.0000000000000002
18.8                                              1.5                                               0.0534390785280761+2.544607739418532E-11i         53.439078528076095+2.5446077394185317E-8i         1.0000000000000024
18.8                                              1.5                                               0.05570109064959437+1.6128429090683276E-9i        55.70109064959436+1.6128429090683273E-6i          1.000000000000001
18.8                                              1.5                                               0.05953977591770659-3.4667863568229218E-9i        59.539775917706585-3.4667863568229214E-6i         1.0000000000000007
18.8                                              2                                                 0.01654985955981013                               16.549859559810127                                1.0000000000000002
18.8                                              2                                                 0.018093675560813233                              18.09367556081323                                 0.9999999999999996
18.8                                              2                                                 0.01894415674817594                               18.94415674817594                                 1.000000000000001
18.8                                              2                                                 0.01943481198734176                               19.434811987341757                                1
18.8                                              2                                                 0.020825723620979633                              20.82572362097963                                 1
18.8                                              2                                                 0.021477670519662734-2.895489742122279E-18i       21.47767051966273-2.895489742122279E-15i          0.9999999999999981
18.8                                              2                                                 0.02419843997262161                               24.19843997262161                                 0.9999999999999994
18.8                                              2                                                 0.024216869424386694                              24.21686942438669                                 1.0000000000000036
18.8                                              2                                                 0.02446622581217832                               24.466225812178315                                0.9999999999999989
18.8                                              2                                                 0.028298395641931387                              28.298395641931386                                0.9999999999999996
18.8                                              2                                                 0.0290671335152054                                29.0671335152054                                  1.0000000000000009
18.8                                              2                                                 0.03294220139961071                               32.9422013996107                                  0.9999999999999982
18.8                                              2                                                 0.03550789871223094                               35.50789871223093                                 0.9999999999999986
18.8                                              2                                                 0.03838681559774327-4.335079144105528E-18i        38.386815597743265-4.335079144105528E-15i         1.0000000000000013
18.8                                              2                                                 0.04360777371833491+4.557692680412973E-16i        43.607773718334904+4.557692680412972E-13i         0.9999999999999996
18.8                                              2                                                 0.04463156806166953+1.685508911650519E-16i        44.631568061669526+1.6855089116505186E-13i        0.9999999999999993
18.8                                              2                                                 0.05168059091630883+9.010707039132202E-15i        51.68059091630883+9.010707039132201E-12i          1.0000000000000013
18.8                                              2                                                 0.05343937138544819-4.05484284463427E-12i         53.43937138544818-4.05484284463427E-9i            0.9999999999999996
18.8                                              2                                                 0.05953978178732976-1.8768845000545646E-9i        59.53978178732975-1.8768845000545645E-6i          1.0000000000000016
18.8                                              2                                                 0.05991105602550189+1.3052299777370753E-9i        59.911056025501885+1.3052299777370754E-6i         1.0000000000000036
18.8                                              2.5                                               0.016549859586705046                              16.549859586705043                                0.9999999999999996
18.8                                              2.5                                               0.01809367559676743                               18.09367559676743                                 1.0000000000000007
18.8                                              2.5                                               0.0189441568174933                                18.944156817493297                                0.9999999999999999
18.8                                              2.5                                               0.01943481198792109-2.174692643035127E-18i        19.434811987921087-2.1746926430351267E-15i        1.0000000000000002
18.8                                              2.5                                               0.02082572430578078                               20.825724305780778                                1.0000000000000009
18.8                                              2.5                                               0.021477670519674114                              21.477670519674113                                0.9999999999999993
18.8                                              2.5                                               0.024200539186924053                              24.20053918692405                                 0.9999999999999998
18.8                                              2.5                                               0.02446622581200135                               24.466225812001348                                0.9999999999999999
18.8                                              2.5                                               0.02543659332109817                               25.436593321098165                                0.9999999999999991
18.8                                              2.5                                               0.02829839564193222                               28.298395641932217                                1.0000000000000007
18.8                                              2.5                                               0.02906714438410174                               29.067144384101738                                0.9999999999999989
18.8                                              2.5                                               0.032942201399610196                              32.94220139961019                                 1.0000000000000004
18.8                                              2.5                                               0.03550790902569605                               35.507909025696044                                1.0000000000000007
18.8                                              2.5                                               0.03838681559774356                               38.386815597743556                                1.0000000000000004
18.8                                              2.5                                               0.043607802228339584+9.444912063659117E-17i       43.60780222833958+9.444912063659117E-14i          1.000000000000001
18.8                                              2.5                                               0.044631568061669666+2.64160267789798E-16i        44.63156806166966+2.6416026778979796E-13i         1.0000000000000004
18.8                                              2.5                                               0.051680590917918656-5.414096725001076E-13i       51.68059091791865-5.414096725001076E-10i          0.999999999999999
18.8                                              2.5                                               0.05343951554881887+2.3205414219902694E-13i       53.43951554881886+2.320541421990269E-10i          1.0000000000000007
18.8                                              2.5                                               0.059539779688246405-4.3991475267582414E-11i      59.539779688246405-4.399147526758241E-8i          1.0000000000000007
18.8                                              2.5                                               0.06243997154015207+3.84305851350573E-10i         62.439971540152065+3.84305851350573E-7i           1.0000000000000009
18.8                                              3                                                 0.016549859599545913                              16.54985959954591                                 0.9999999999999992
18.8                                              3                                                 0.01809367561322653                               18.093675613226527                                1.0000000000000016
18.8                                              3                                                 0.018944156848118038                              18.944156848118038                                1.0000000000000009
18.8                                              3                                                 0.01943481198816059                               19.43481198816059                                 0.999999999999999
18.8                                              3                                                 0.020825724568554194                              20.825724568554193                                1
18.8                                              3                                                 0.021477670519673447                              21.477670519673445                                0.9999999999999988
