% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 11 2026, 13:52
% Table:              Tabla 4 - Valor propio
% n                                               lambda                                            Energía propia (meV)                              Probabilidad total (1)
2.2                                               0.036389112319405906                              36.389112319405896                                1.000000000000002
2.2                                               0.036389112906314164                              36.38911290631416                                 1.000000000000002
2.2                                               0.043395667381226175                              43.39566738122617                                 1.0000000000000018
2.2                                               0.04458660687327103                               44.58660687327103                                 0.9999999999999993
2.2                                               0.044586608354953934                              44.586608354953924                                1.0000000000000022
2.2                                               0.0540898796616927                                54.08987966169269                                 0.9999999999999983
2.2                                               0.054089880769194104                              54.0898807691941                                  0.9999999999999983
2.2                                               0.05498749746162024                               54.98749746162023                                 0.9999999999999981
2.2                                               0.05503362377510934                               55.033623775109334                                0.9999999999999982
2.2                                               0.06482881493344358                               64.82881493344358                                 1.0000000000000016
2.2                                               0.06482881539531155                               64.82881539531154                                 1.0000000000000004
2.2                                               0.06837197223235766                               68.37197223235766                                 1
2.2                                               0.0692042523184771                                69.20425231847709                                 1
2.2                                               0.06920425752210889                               69.20425752210889                                 0.9999999999999993
2.2                                               0.07169093417473701                               71.69093417473701                                 1.000000000000001
2.2                                               0.0716913446963908                                71.69134469639079                                 0.9999999999999984
2.2                                               0.07585164766569007                               75.85164766569007                                 1.0000000000000004
2.2                                               0.0758516561007965                                75.85165610079649                                 0.9999999999999987
2.2                                               0.07673759550653506                               76.73759550653504                                 1.0000000000000004
2.2                                               0.07673759686331655                               76.73759686331654                                 0.9999999999999997
2.2                                               0.08167715908956183                               81.67715908956183                                 0.9999999999999997
2.2                                               0.08167717207784211                               81.6771720778421                                  0.9999999999999996
2.2                                               0.08355290590704345                               83.55290590704344                                 0.9999999999999971
2.2                                               0.08555178698506805                               85.55178698506803                                 1.0000000000000009
2.2                                               0.08917087875910501                               89.17087875910501                                 0.9999999999999972
2.2                                               0.08917088466857573                               89.17088466857571                                 0.9999999999999986
2.2                                               0.08975818554709417                               89.75818554709416                                 1.0000000000000004
2.2                                               0.08975818773824808                               89.75818773824805                                 1
2.2                                               0.09833029270791685                               98.33029270791684                                 1.0000000000000004
2.2                                               0.09833029906237552                               98.33029906237552                                 0.9999999999999993
2.2                                               0.10384222092009983                               103.8422209200998                                 0.9999999999999991
2.2                                               0.1038422269800822                                103.8422269800822                                 0.9999999999999994
2.2                                               0.10914549813695425                               109.14549813695423                                1.0000000000000002
2.2                                               0.10914550386661011                               109.1455038666101                                 0.9999999999999999
2.2                                               0.11895129335286958                               118.95129335286957                                0.9999999999999963
2.2                                               0.11895129396505527                               118.95129396505526                                0.9999999999999986
2.2                                               0.12159586601831218                               121.59586601831217                                1.0000000000000004
2.2                                               0.12159587433237568                               121.59587433237567                                1.0000000000000022
2.2                                               0.1261426026146246                                126.14260261462458                                1.0000000000000022
2.2                                               0.1261469701780576                                126.14697017805757                                0.9999999999999988
2.2                                               0.13505596684114973                               135.05596684114974                                1.0000000000000002
2.4000000000000004                                0.017164185777695767                              17.164185777695767                                1.0000000000000007
2.4000000000000004                                0.01795020698462224                               17.950206984622238                                1.0000000000000007
2.4000000000000004                                0.01795021069090448                               17.950210690904477                                0.9999999999999993
2.4000000000000004                                0.020299384573695275                              20.299384573695274                                1.0000000000000013
2.4000000000000004                                0.02029938517469025                               20.299385174690247                                0.9999999999999983
2.4000000000000004                                0.024185653614792746                              24.18565361479274                                 1.0000000000000027
2.4000000000000004                                0.024185655755747423                              24.18565575574742                                 0.9999999999999969
2.4000000000000004                                0.029567235620405696                              29.567235620405693                                1.0000000000000007
