% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 27 2026, 18:50
% Table:              Tabla 9 - Valor propio 2
% F (kV/cm)                                       lambda                                            Energía propia (eV)                               Probabilidad total (1)
-23.6                                             0.13951841058116357                               0.13951841058116357                               1.0000000000000027
-23.6                                             0.15326063510897803                               0.15326063510897803                               1.0000000000000022
-23.6                                             0.15469504310181384                               0.15469504310181384                               1.0000000000000004
-23.6                                             0.15629732974992983                               0.15629732974992983                               1.0000000000000004
-23.6                                             0.17149338359962463                               0.17149338359962463                               1.0000000000000029
-23.6                                             0.17159449618711536                               0.17159449618711536                               0.9999999999999988
-23.6                                             0.1717328905058971                                0.17173289050589713                               1
-23.6                                             0.17272160269275924                               0.17272160269275927                               1.000000000000001
-23.6                                             0.17965458108951646                               0.17965458108951646                               0.9999999999999989
-23.400000000000002                               0.03033848906012862                               0.03033848906012862                               1.0000000000000002
-23.400000000000002                               0.0348320652065032                                0.0348320652065032                                1.0000000000000027
-23.400000000000002                               0.04538152637297347                               0.04538152637297347                               1
-23.400000000000002                               0.04778741211892646                               0.04778741211892647                               0.9999999999999973
-23.400000000000002                               0.055655685355339476                              0.05565568535533948                               0.9999999999999997
-23.400000000000002                               0.055757116199401956                              0.055757116199401956                              0.9999999999999993
-23.400000000000002                               0.06559499396697677                               0.06559499396697677                               1.0000000000000007
-23.400000000000002                               0.07515489890478622                               0.07515489890478622                               1.0000000000000004
-23.400000000000002                               0.07962905214396583                               0.07962905214396583                               0.9999999999999977
-23.400000000000002                               0.08117372834999577                               0.08117372834999577                               0.9999999999999996
-23.400000000000002                               0.08434603151030953                               0.08434603151030953                               0.9999999999999998
-23.400000000000002                               0.09310754693583508                               0.09310754693583508                               1.0000000000000002
-23.400000000000002                               0.10139924015585842                               0.10139924015585842                               0.9999999999999979
-23.400000000000002                               0.10887785861905071                               0.10887785861905071                               1.0000000000000002
-23.400000000000002                               0.1110638387704525                                0.1110638387704525                                1.0000000000000007
-23.400000000000002                               0.11614633521003895                               0.11614633521003895                               1.000000000000001
-23.400000000000002                               0.12142767187310054                               0.12142767187310054                               1.0000000000000013
-23.400000000000002                               0.12169232666055224                               0.12169232666055226                               0.9999999999999986
-23.400000000000002                               0.1235999458463505                                0.12359994584635052                               1.0000000000000004
-23.400000000000002                               0.12770041702590587                               0.12770041702590587                               1.0000000000000007
-23.400000000000002                               0.13741477581673528                               0.13741477581673528                               1.000000000000001
-23.400000000000002                               0.1394011256748201                                0.1394011256748201                                0.9999999999999994
-23.400000000000002                               0.15319453130852698                               0.15319453130852698                               0.9999999999999981
-23.400000000000002                               0.15461872212078026                               0.15461872212078026                               0.9999999999999986
-23.400000000000002                               0.15639387931496426                               0.15639387931496426                               1.0000000000000004
-23.400000000000002                               0.171445935338038                                 0.171445935338038                                 0.9999999999999997
-23.400000000000002                               0.17159602669028706                               0.1715960266902871                                1.0000000000000004
-23.400000000000002                               0.17173172245827528                               0.17173172245827528                               0.9999999999999987
