% Model:              PROYECTO.mph
% Version:            COMSOL 5.6.0.280
% Date:               Jul 21 2026, 22:33
% Table:              Tabla 8 - Valor propio
% B (T)                                           lambda                                            Energía propia (eV)                               Probabilidad total (1)
16.6                                              0.0920053204636219                                0.09200532046362192                               1.0000000000000009
16.6                                              0.09526057400878807                               0.09526057400878807                               1.0000000000000018
16.6                                              0.10041601228476779                               0.10041601228476779                               1
16.6                                              0.10439278615742938                               0.10439278615742938                               0.9999999999999989
16.6                                              0.11120813627353873                               0.11120813627353873                               0.9999999999999987
16.6                                              0.1126546018719661                                0.11265460187196612                               0.9999999999999999
16.6                                              0.11565203118803866                               0.11565203118803867                               0.9999999999999992
16.6                                              0.1199374844210823                                0.1199374844210823                                0.9999999999999998
16.6                                              0.12434882167902651                               0.12434882167902653                               1.000000000000001
16.6                                              0.12898208546301865                               0.12898208546301865                               1.0000000000000016
16.6                                              0.139831156778927                                 0.139831156778927                                 0.9999999999999998
16.6                                              0.14433310850232647                               0.14433310850232647                               0.9999999999999986
16.6                                              0.1576406302069278                                0.1576406302069278                                1.0000000000000007
16.6                                              0.1616547104387352                                0.1616547104387352                                1.0000000000000007
16.6                                              0.16309287495314917-4.8996599903857476E-17i       0.16309287495314917-4.8996599903857476E-17i       1.000000000000003
16.6                                              0.1652400307324557-1.0310237893617518E-16i        0.1652400307324557-1.0310237893617518E-16i        0.999999999999999
16.6                                              0.1689759544800622-2.0268916015105722E-17i        0.1689759544800622-2.0268916015105722E-17i        1
16.6                                              0.17316094878719135-2.3691187645912613E-16i       0.17316094878719135-2.3691187645912613E-16i       1.0000000000000018
16.6                                              0.17780430606461772-1.3041293598348288E-15i       0.17780430606461772-1.3041293598348288E-15i       1.0000000000000002
16.8                                              0.03791940419606458                               0.03791940419606458                               0.9999999999999999
16.8                                              0.04305253381016114                               0.043052533810161144                              0.999999999999998
16.8                                              0.05526400214540638                               0.05526400214540638                               1.0000000000000007
16.8                                              0.06852344205088973                               0.06852344205088973                               1.0000000000000016
16.8                                              0.0736353233181845                                0.0736353233181845                                0.9999999999999994
16.8                                              0.08091644082038278                               0.08091644082038278                               1.0000000000000013
16.8                                              0.08276022977855985                               0.08276022977855985                               1.0000000000000016
16.8                                              0.08305552785332558                               0.08305552785332558                               0.9999999999999976
16.8                                              0.08362195957853673                               0.08362195957853674                               1
16.8                                              0.08635434496710394                               0.08635434496710395                               0.9999999999999968
16.8                                              0.08792935032208152                               0.08792935032208153                               0.9999999999999998
16.8                                              0.09257682821360513                               0.09257682821360515                               1.0000000000000009
16.8                                              0.09467562018944035                               0.09467562018944037                               0.9999999999999999
16.8                                              0.10116690631833705                               0.10116690631833705                               1.0000000000000013
16.8                                              0.10363703732929577                               0.10363703732929577                               1.0000000000000013
16.8                                              0.11213308456463124                               0.11213308456463124                               0.9999999999999986
16.8                                              0.1131705218785439                                0.11317052187854391                               1.0000000000000033
16.8                                              0.1147283693883832                                0.11472836938838321                               0.9999999999999998
16.8                                              0.1194624336927419                                0.11946243369274191                               1.0000000000000018
16.8                                              0.12544750947907554                               0.12544750947907557                               0.9999999999999992
16.8                                              0.12789214435229246                               0.12789214435229246                               1.0000000000000002
16.8                                              0.14110409115327283                               0.14110409115327283                               1.0000000000000016
16.8                                              0.14307811069059964+1.7716151960255588E-17i       0.14307811069059967+1.7716151960255588E-17i       0.9999999999999988
16.8                                              0.15908761562844106                               0.15908761562844106                               0.9999999999999984
16.8                                              0.1602358497546                                   0.16023584975460003                               0.9999999999999983
16.8                                              0.1625237866463324                                0.1625237866463324                                1.000000000000001
16.8                                              0.165369067712539-3.0092021995155015E-17i         0.165369067712539-3.0092021995155015E-17i         0.9999999999999982
16.8                                              0.16952044256478077                               0.16952044256478077                               1.0000000000000036
16.8                                              0.17331407992093106                               0.17331407992093106                               1.0000000000000004
16.8                                              0.17931016238168446                               0.17931016238168446                               1.0000000000000004
17                                                0.03793888929166239                               0.03793888929166239                               1.0000000000000007
17                                                0.043160741558601126                              0.043160741558601126                              0.9999999999999993
17                                                0.05509521806324975                               0.055095218063249754                              0.999999999999999
17                                                0.06884892774424953                               0.06884892774424953                               1.000000000000002
